name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
closed-id_clip_full_604995,closed-id,0,20000,384,640,4,0.4145832085347914,0.18229166666666666,0.0,0.8177083333333334,0.734375,0.7447916666666666,0.0,0.0005193325924273947,1.1770276404807978,0.13043478260869565,0.0,0.5,1.0,0.0,98,276,10
