name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
class-open_dinov3_vitb16_domain_seed2_605099,class-open,2,20000,3648,384,4,0.8580141182267927,0.9057017543859649,0.008583690987124463,0.0942982456140351,0.07099780701754387,0.0737390350877193,0.030604133545310015,0.000137997638675188,2.350695258554215,0.022026431718061675,0.0,0.9909731796364379,0.0625,0.7169811320754718,3386,233,19,10
