name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
class-open_dinov3_vitb16_calrisk_seed1_605097,class-open,1,20000,3648,384,4,0.89031813878298,0.9084429824561403,0.12452830188679245,0.0915570175438597,0.07099780701754387,0.1006030701754386,0.03059071729957806,0.00014305516723167272,2.4333410008009175,0.030837004405286344,0.0,0.8385552300347222,0.3046875,0.6898584905660377,3281,265,79,23
