name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
source-open_dinov3_vitb16_seed1_605094,source-open,1,20000,1588,384,4,0.7064177087020488,0.4817380352644836,0.0,0.5182619647355164,0.16498740554156172,0.16750629722921914,0.0,0.00025018335058154845,1.979748974060259,0.21212121212121213,0.0,0.9683779761904762,0.23958333333333334,0.7887887887887888,1322,244,22
