name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open,decision_accept
task-open_rorqual_clip_sionna_progressive_seed1_17325269_0,task-open,1,20000,1522,640,4,0.6001481459723376,0.7109067017082786,0.015873015873015872,0.28909329829172137,0.21484888304862024,0.44021024967148487,0.0886136255359695,189.0,186.0,1585.7999999999984,1.0419185282522985,8.390476190476182,8.525806451612894,0.11729095724555441,1683.7675,1.1062861366622865,9.052513440860215,0.1104665578828431,1623.25,1.0665243101182655,0.00033719029467221254,1779.8500000000004,1.1694152431011828,0.7115028348176647,1804.3999999999996,1.1855453350854137,1626.3000000000002,1.0685282522996058,1608.0,1.0565045992115638,405.0,0.26609724047306177,0.14191852825229961,1927.0,1.2660972404730617,189.0,0.12417871222076216,0.06767411300919843,0.053219448094612355,0.25263157894736843,0.0,1.0,0.0,0.8014744602422327,1333,189
