name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open,decision_accept
class-open_clip_full_16837813,class-open,0,20000,3648,640,4,0.904018486690106,0.9095394736842105,0.041237113402061855,0.09046052631578949,0.0805921052631579,0.3763706140350877,0.007574832009773977,194.0,186.0,5107.199999999925,1.3999999999999795,26.325773195875904,27.45806451612863,0.03641917293233136,9346.0775,2.5619729989035087,50.24772849462365,0.01990139713692723,6606.25,1.8109237938596492,6.4969527233469e-05,13914.500000000025,3.814281798245621,3.6510154507689947,14732.999999999958,4.038651315789462,6290.499999999995,1.7243695175438585,8185.0,2.2436951754385963,4537.0,1.2436951754385965,0.515625,8185.0,2.2436951754385963,8185.0,2.2436951754385963,1.0,0.32319078947368424,0.013215859030837005,0.0,0.9849231196384803,0.125,0.7169811320754718,3454,194
