name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
closed-id_dinov3_vitb16_seed0_605094,closed-id,0,20000,384,384,4,0.517316245401675,0.0703125,0.0,0.9296875,0.6510416666666666,0.6510416666666666,0.0,0.0006633960571962971,1.4606100866262812,0.13043478260869565,0.0,0.5,1.0,0.0,134,245,5
