name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
channel-open_dinov3_vitb16_strict_seed2_605112,channel-open,2,20000,384,384,4,0.27332271018285187,0.0859375,0.003952569169960474,0.9140625,0.8463541666666666,0.8671875,0.23485554520037277,0.0003784060780601561,0.6471484585891857,0.0,0.0,0.5,1.0,0.0,51,253,28,52
