name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
resource-open_dinov3_vitb16_singleton_seed2_605103,resource-open,2,20000,384,384,4,0.4122297294810786,0.09635416666666667,0.0,0.9036458333333334,0.7239583333333334,0.7239583333333334,0.2350674373795761,0.000609987761883808,0.9137759003497187,0.08695652173913043,0.0,0.5,1.0,0.0,106,244,26,8
