name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
task-open_dinov3_vitb16_seed0_605094,task-open,0,20000,1428,384,4,0.6994315342829713,0.6981792717086834,0.0,0.30182072829131656,0.17647058823529413,0.1799719887955182,0.0,0.00027341837077634804,1.9628164779311288,0.1348314606741573,0.0,0.9974332495210728,0.0234375,0.8122866894197952,1171,252,5
