name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
task-open_dinov3_vitb16_safety_seed0_605102,task-open,0,20000,1428,384,4,0.6904581066941085,0.6953781512605042,0.0,0.3046218487394958,0.17787114845938376,0.1792717086834734,0.07731958762886598,0.0002833694930206473,1.8220744602704049,0.1348314606741573,0.0,1.0,0.0,0.8122866894197952,1174,240,8,6
