name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open,decision_accept
full-open_rorqual_clip_sionna_no_refinement_seed2_17325269_3,full-open,2,20000,3982,640,4,0.8906903936543766,0.9083375188347564,0.014285714285714285,0.09166248116524356,0.0718232044198895,0.233550979407333,0.005775991963837268,70.0,69.0,3982.0,1.0,56.885714285714286,57.710144927536234,0.017327975891511804,7167.600000000001,1.8000000000000003,103.87826086956524,0.009626653273062112,3982.0,1.0,7.455971820311206e-05,11946.0,3.0,2.6720711809631297,11946.0,3.0,3982.0,1.0,11946.0,3.0,0.0,0.0,0.0,3982.0,1.0,0.0,0.0,0.0,0.1582119537920643,0.04032258064516129,0.0,0.9737383036872337,0.15364583333333334,0.7124709250313115,3912,70
