name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_accept
closed-id_full_604559,closed-id,0,20000,384,640,4,1.1039797134224283,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.8098958333333334,4.893229166666667,0.05555555555555555,0.0016911453943358242,1.9871634841603647,0.0,0.0,0.5,1.0,0.0,384
