name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
channel-open_dinov3_vitb16_domain_seed1_605099,channel-open,1,20000,384,384,4,0.20071372017636072,0.049479166666666664,0.002976190476190476,0.9505208333333334,0.9192708333333334,0.9296875,0.3042688465031789,0.00029921544450858703,0.40675889854490394,0.13043478260869565,0.0,0.5,1.0,0.0,27,336,18,3
