name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open
class-open_clip_full_16629838,class-open,0,20000,3648,640,4,0.8634647414145592,0.9046052631578947,0.0,0.09539473684210531,0.07922149122807018,0.21107456140350878,0.0,0.0,0.0,5107.199999999925,1.3999999999999795,0.0,0.0,0.0,7829.952499999999,2.146368558114035,0.0,0.0,6118.75,1.6772889254385965,8.14627804532805e-05,10599.500000000155,2.9055646929824985,2.656432234894564,11222.999999999736,3.0764802631578223,6095.500000000163,1.6709155701754832,6235.0,1.709155701754386,2587.0,0.7091557017543859,0.26726973684210525,6235.0,1.709155701754386,6235.0,1.709155701754386,1.0,0.21107456140350878,0.02643171806167401,0.0,0.9849175347222222,0.1328125,0.7169811320754718,3648
