name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open
closed-id_initial_15515090,closed-id,0,512,384,256,4,0.4038195254384591,0.8411458333333334,0.0,0.15885416666666663,0.8645833333333334,5.247395833333333,0.0,0.0,0.0,537.5999999999962,1.39999999999999,0.0,0.0,0.0,1280.3525000000002,3.334251302083334,0.0,0.0,790.75,2.0592447916666665,0.00019110289406012966,2113.0999999999954,5.502864583333321,2.352879703687524,2237.400000000002,5.826562500000005,700.2999999999977,1.8236979166666607,1243.0,3.2369791666666665,859.0,2.2369791666666665,0.7526041666666666,1243.0,3.2369791666666665,1243.0,3.2369791666666665,1.0,0.7421875,0.0,0.0,0.5,1.0,0.0,384
