accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
156,154,0.9871794871794872,0.01282051282051282,2,0.71875,0.9606119791666666,0.609375,0.13541666666666666,0.9583333333333334,msp,0.25,0,0.6015625,mild,0.04570367561752742
179,173,0.9664804469273743,0.0335195530726257,6,0.71875,0.9606119791666666,0.69921875,0.13541666666666666,0.9583333333333334,msp,0.25,0,0.67578125,mild,0.15105791395780113
205,180,0.8780487804878049,0.12195121951219512,25,0.71875,0.9606119791666666,0.80078125,0.13541666666666666,0.9583333333333334,msp,0.25,0,0.703125,mild,0.3709028733124917
230,184,0.8,0.2,46,0.71875,0.9606119791666666,0.8984375,0.13541666666666666,0.9583333333333334,msp,0.25,0,0.71875,mild,0.5347341111597921
256,184,0.71875,0.28125,72,0.71875,0.9606119791666666,1.0,0.13541666666666666,0.9583333333333334,msp,0.25,0,0.71875,mild,0.7480711969696678
2,2,1.0,0.0,0,0.71875,0.965576171875,0.0078125,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.0078125,mild,0.000436830656150445
26,26,1.0,0.0,0,0.71875,0.965576171875,0.1015625,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.1015625,mild,0.004690107431229233
53,53,1.0,0.0,0,0.71875,0.965576171875,0.20703125,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.20703125,mild,0.008585029288022987
77,77,1.0,0.0,0,0.71875,0.965576171875,0.30078125,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.30078125,mild,0.01716761465833733
103,102,0.9902912621359223,0.009708737864077669,1,0.71875,0.965576171875,0.40234375,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.3984375,mild,0.03553492225665052
129,128,0.9922480620155039,0.007751937984496124,1,0.71875,0.965576171875,0.50390625,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.5,mild,0.06559509691363141
154,151,0.9805194805194806,0.01948051948051948,3,0.71875,0.965576171875,0.6015625,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.58984375,mild,0.12420774953449544
180,175,0.9722222222222222,0.027777777777777776,5,0.71875,0.965576171875,0.703125,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.68359375,mild,0.329557144407243
205,181,0.8829268292682927,0.11707317073170732,24,0.71875,0.965576171875,0.80078125,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.70703125,mild,0.6242685571308336
230,184,0.8,0.2,46,0.71875,0.965576171875,0.8984375,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.71875,mild,0.7763175809535401
256,184,0.71875,0.28125,72,0.71875,0.965576171875,1.0,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.71875,mild,0.9770088066651998
14,14,1.0,0.0,0,0.71875,0.945556640625,0.0546875,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.0546875,mild,0.0
26,26,1.0,0.0,0,0.71875,0.945556640625,0.1015625,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.1015625,mild,0.003595944525575645
53,53,1.0,0.0,0,0.71875,0.945556640625,0.20703125,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.20703125,mild,0.5833924724701808
77,77,1.0,0.0,0,0.71875,0.945556640625,0.30078125,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.30078125,mild,0.6614609880396198
