accepted,accepted_correct,accepted_open_outage,accepted_precision,accepted_unsafe,accuracy,decision_fallback,decision_refine,decision_semantic-HARQ,known_id_accuracy,known_id_count,open_exposure_count,rate_fallback,rate_refine,rate_semantic-HARQ,run,samples
0,0,0.0,0.0,0,0.04969879518072289,2684,45,591,0.3619791666666667,384,2936,0.808433734939759,0.01355421686746988,0.17801204819277108,full-open_dinov3_torch_selective_login_seed0_login_20260617221622,3320
0,0,0.0,0.0,0,0.04969879518072289,446,2051,823,0.3723958333333333,384,2936,0.13433734939759037,0.6177710843373494,0.24789156626506023,full-open_dinov3_torch_selective_login_seed1_login_20260617221622,3320
0,0,0.0,0.0,0,0.044879518072289154,2081,613,626,0.3463541666666667,384,2936,0.6268072289156627,0.18463855421686748,0.18855421686746987,full-open_dinov3_torch_selective_login_seed2_login_20260617221622,3320
