accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
277,256,0.924187725631769,0.07581227436823104,21,0.25,0.9985758463541666,dino+siglip2+openclip,0.2705078125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.8883798323535731
287,256,0.89198606271777,0.10801393728222997,31,0.25,0.9985758463541666,dino+siglip2+openclip,0.2802734375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9396434289406533
297,256,0.8619528619528619,0.13804713804713806,41,0.25,0.9985758463541666,dino+siglip2+openclip,0.2900390625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9775041705132866
307,256,0.8338762214983714,0.16612377850162866,51,0.25,0.9985758463541666,dino+siglip2+openclip,0.2998046875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9884376405055975
318,256,0.8050314465408805,0.1949685534591195,62,0.25,0.9985758463541666,dino+siglip2+openclip,0.310546875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9935377418977684
328,256,0.7804878048780488,0.21951219512195122,72,0.25,0.9985758463541666,dino+siglip2+openclip,0.3203125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9965287042765745
338,256,0.757396449704142,0.24260355029585798,82,0.25,0.9985758463541666,dino+siglip2+openclip,0.330078125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9973139012228707
348,256,0.735632183908046,0.26436781609195403,92,0.25,0.9985758463541666,dino+siglip2+openclip,0.33984375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9982164185477512
359,256,0.713091922005571,0.28690807799442897,103,0.25,0.9985758463541666,dino+siglip2+openclip,0.3505859375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9986305935293549
369,256,0.6937669376693767,0.3062330623306233,113,0.25,0.9985758463541666,dino+siglip2+openclip,0.3603515625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9989100202414651
379,256,0.6754617414248021,0.3245382585751979,123,0.25,0.9985758463541666,dino+siglip2+openclip,0.3701171875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9990846751838948
389,256,0.6580976863753213,0.34190231362467866,133,0.25,0.9985758463541666,dino+siglip2+openclip,0.3798828125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9992032560159357
399,256,0.6416040100250626,0.3583959899749373,143,0.25,0.9985758463541666,dino+siglip2+openclip,0.3896484375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9993552290860254
410,256,0.624390243902439,0.375609756097561,154,0.25,0.9985758463541666,dino+siglip2+openclip,0.400390625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9994818800093592
420,256,0.6095238095238096,0.3904761904761905,164,0.25,0.9985758463541666,dino+siglip2+openclip,0.41015625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9995839955680682
430,256,0.5953488372093023,0.4046511627906977,174,0.25,0.9985758463541666,dino+siglip2+openclip,0.419921875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9996826700850439
440,256,0.5818181818181818,0.41818181818181815,184,0.25,0.9985758463541666,dino+siglip2+openclip,0.4296875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.999732984017607
451,256,0.5676274944567627,0.43237250554323725,195,0.25,0.9985758463541666,dino+siglip2+openclip,0.4404296875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9997530024136398
461,256,0.5553145336225597,0.44468546637744033,205,0.25,0.9985758463541666,dino+siglip2+openclip,0.4501953125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9997924158287514
471,256,0.5435244161358811,0.4564755838641189,215,0.25,0.9985758463541666,dino+siglip2+openclip,0.4599609375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9998285621176486
481,256,0.5322245322245323,0.4677754677754678,225,0.25,0.9985758463541666,dino+siglip2+openclip,0.4697265625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9998506484713594
492,256,0.5203252032520326,0.4796747967479675,236,0.25,0.9985758463541666,dino+siglip2+openclip,0.48046875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9998675660476437
502,256,0.5099601593625498,0.4900398406374502,246,0.25,0.9985758463541666,dino+siglip2+openclip,0.490234375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9998839233988093
512,256,0.5,0.5,256,0.25,0.9985758463541666,dino+siglip2+openclip,0.5,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9998963150618239
522,256,0.4904214559386973,0.5095785440613027,266,0.25,0.9985758463541666,dino+siglip2+openclip,0.509765625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.999913127288179
532,256,0.48120300751879697,0.518796992481203,276,0.25,0.9985758463541666,dino+siglip2+openclip,0.51953125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999236764544355
543,256,0.4714548802946593,0.5285451197053407,287,0.25,0.9985758463541666,dino+siglip2+openclip,0.5302734375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999311722780805
553,256,0.4629294755877034,0.5370705244122965,297,0.25,0.9985758463541666,dino+siglip2+openclip,0.5400390625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999375732752785
563,256,0.4547069271758437,0.5452930728241563,307,0.25,0.9985758463541666,dino+siglip2+openclip,0.5498046875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999442339012685
