accepted_samples,accuracy,adaptation_harm_rate,auroc_ood,avg_bandwidth,avg_compute,avg_energy,avg_harq_full_payload_rounds,avg_harq_refinement_rounds,avg_harq_transmissions,avg_latency,avg_power,avg_repetitions,avg_resource_cost,bandwidth_per_accepted,bandwidth_per_correct_accepted,calibration_samples,certified_accept_rate,correct_accepted_samples,coverage,dataset_manifest,decision_reject/open,evaluated_samples,fpr95,goodput_per_bandwidth,goodput_per_resource_cost,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,harq_refined_sample_rate,name,open_semantic_outage,open_semantic_risk,open_set_f1,prediction_set_size,regime,resource_cost_per_correct_accepted,risk_latency_product,risk_per_joule,samples,seed,semantic_goodput,semantic_outage,total_bandwidth,total_compute,total_energy,total_harq_full_payload_rounds,total_harq_refinement_rounds,total_harq_transmissions,total_latency,total_power,total_repetitions,total_resource_cost,users
0.0,0.15885416666666663,0.0,0.5,1.39999999999999,1.8236979166666607,5.502864583333321,3.2369791666666665,2.2369791666666665,3.2369791666666665,5.826562500000005,2.0592447916666665,3.2369791666666665,3.334251302083334,0.0,0.0,256,0.0,0.0,0.8645833333333334,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/manifests/opensemcom_real.csv,384,384,1.0,0.0,0.0,1.0,0.7421875,0.7526041666666666,closed-id_initial_15515090,0.0,0.4038195254384591,0.0,5.247395833333333,closed-id,0.0,2.352879703687524,0.00019110289406012966,512,0,0.0,0.8411458333333334,537.5999999999962,700.2999999999977,2113.0999999999954,1243.0,859.0,1243.0,2237.400000000002,790.75,1243.0,1280.3525000000002,4
0.0,0.09765625,0.0,0.49688667496886674,1.1726562499999968,1.2816406249999996,4.291601562499988,0.5234375,1.08984375,2.08984375,4.443750000000009,1.2724609375,3.2265625,2.4919628906250004,0.0,0.0,256,0.0,0.0,0.50390625,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/manifests/opensemcom_real.csv,512,512,0.9486301369863014,0.0,0.0,0.296875,0.21875,0.56640625,full-open_initial_15515090,0.0,0.6837869039695731,0.4663865546218487,5.34765625,full-open,0.0,3.038578054514797,0.0003111941491692418,512,0,0.0,0.90234375,600.3999999999984,656.1999999999998,2197.299999999994,268.0,558.0,1070.0,2275.200000000005,651.5,1652.0,1275.8850000000002,4
0.0,0.130859375,0.0,1.0,1.3999999999999868,1.7677734375000012,4.5521484374999455,2.677734375,1.677734375,2.677734375,4.819921875000049,1.91943359375,2.677734375,2.8994384765625005,0.0,0.0,256,0.0,0.0,0.677734375,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/manifests/opensemcom_real.csv,512,512,0.0,0.0,0.0,1.0,0.556640625,0.564453125,task-open_initial_15515090,0.0,0.37351484531942064,0.6666666666666666,5.4296875,task-open,0.0,1.8003123735923352,0.00016025865418948176,512,0,0.0,0.869140625,716.7999999999932,905.1000000000006,2330.699999999972,1371.0,859.0,1371.0,2467.800000000025,982.75,1371.0,1484.5125000000003,4
