accepted,accepted_correct,accepted_open_outage,accepted_precision,accepted_unsafe,accuracy,decision_accept,decision_fallback,decision_refine,decision_semantic-HARQ,known_id_accuracy,known_id_count,open_exposure_count,rate_accept,rate_fallback,rate_refine,rate_semantic-HARQ,run,samples
0,0,0.0,0.0,0,0.046987951807228916,,1196,1004,1120,0.3541666666666667,384,2936,,0.3602409638554217,0.3024096385542169,0.3373493975903614,full-open_dinov3_torch_selective_confirm_loose_login_seed0_login_20260617222926,3320
1,1,0.0,1.0,0,0.044879518072289154,1,1165,900,1254,0.3307291666666667,384,2936,0.00030120481927710846,0.3509036144578313,0.2710843373493976,0.377710843373494,full-open_dinov3_torch_selective_confirm_loose_login_seed1_login_20260617222926,3320
0,0,0.0,0.0,0,0.04397590361445783,,1201,1329,790,0.3098958333333333,384,2936,,0.3617469879518072,0.4003012048192771,0.23795180722891565,full-open_dinov3_torch_selective_confirm_loose_login_seed2_login_20260617222926,3320
