accuracy,adaptation_harm_rate,auroc_ood,calibration_samples,certified_accept_rate,coverage,dataset_manifest,decision_accept,decision_fallback,decision_refine,decision_semantic-HARQ,evaluated_samples,fpr95,name,open_semantic_outage,open_semantic_risk,open_set_f1,prediction_set_size,regime,risk_latency_product,risk_per_joule,samples,seed,semantic_goodput,semantic_outage,users
0.7734375,0.043478260869565216,0.5,640,0.0,0.765625,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,264,44,51,25,384,1.0,channel-open_clip_vitb32_3seed_seed0_605175,0.030303030303030304,0.3754719178108219,0.0,0.8854166666666666,channel-open,1.3425076644642149,0.00030915761038355035,20000,0,0.12295869356388088,0.2265625,4
0.8463541666666666,0.43478260869565216,0.5,640,0.0,0.8411458333333334,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,306,11,24,43,384,1.0,channel-open_clip_vitb32_3seed_seed1_605175,0.042483660130718956,0.3142381684417036,0.0,0.9713541666666666,channel-open,1.103925232364214,0.00025527064861226935,20000,1,0.1347126436781609,0.15364583333333334,4
0.8802083333333334,0.34782608695652173,0.5,640,0.0,0.8645833333333334,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,283,17,43,41,384,1.0,channel-open_clip_vitb32_3seed_seed2_605175,0.024734982332155476,0.2671780151844277,0.0,0.9557291666666666,channel-open,0.9490385747696859,0.00021828269214414027,20000,2,0.12813370473537605,0.11979166666666667,4
0.08525219298245612,0.013215859030837005,0.9831463184232027,640,0.0,0.07839912280701754,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,332,2698,174,444,3648,0.15885416666666666,class-open_clip_vitb32_3seed_seed0_605175,0.17771084337349397,0.8954790628747229,0.7169811320754718,0.2604166666666667,class-open,2.46732956485167,0.00013759454570070836,20000,0,0.03382061446977205,0.9147478070175439,4
0.09237938596491224,0.039647577092511016,0.9857656441482843,640,0.0,0.08305921052631579,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,354,2315,526,453,3648,0.1171875,class-open_clip_vitb32_3seed_seed1_605175,0.18926553672316385,0.8865828339202761,0.7169811320754718,0.36540570175438597,class-open,2.433096322233927,0.0001363218577280787,20000,1,0.03541898062446008,0.9076206140350878,4
0.09073464912280704,0.048458149779735685,0.9850268395118464,640,0.0,0.07949561403508772,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,343,2440,424,441,3648,0.11197916666666667,class-open_clip_vitb32_3seed_seed2_605175,0.18658892128279883,0.8982449032561213,0.7169811320754718,0.33114035087719296,class-open,2.4732267286912526,0.0001380089271511813,20000,2,0.03452970297029703,0.909265350877193,4
0.8098958333333334,0.13043478260869565,0.5,640,0.0,0.7447916666666666,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,274,93,8,9,384,1.0,closed-id_clip_vitb32_3seed_seed0_605175,0.0036496350364963502,0.3713633836865314,0.0,0.7578125,closed-id,0.791274793052912,0.0005577701767595831,20000,0,0.2597526165556613,0.19010416666666666,4
0.8776041666666666,0.34782608695652173,0.5,640,0.0,0.7890625,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,290,74,15,5,384,1.0,closed-id_clip_vitb32_3seed_seed1_605175,0.010344827586206896,0.32430276253707174,0.0,0.8072916666666666,closed-id,0.6732660476420628,0.000490401878931001,20000,1,0.2699905926622766,0.12239583333333333,4
0.8619791666666666,0.17391304347826086,0.5,640,0.0,0.7552083333333334,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,282,88,6,8,384,1.0,closed-id_clip_vitb32_3seed_seed2_605175,0.010638297872340425,0.38372743330517595,0.0,0.7708333333333334,closed-id,0.8086256224753818,0.0005772073304831152,20000,2,0.2637051039697543,0.13802083333333334,4
0.02002762430939231,0.0,0.9698087647306397,640,0.0,0.11671270718232044,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,1,235,788,3320,4344,0.2265625,full-open_clip_vitb32_3seed_seed0_605175,1.0,0.8676667127795762,0.7084148727984345,5.240561694290976,full-open,3.5347831068278452,5.84169334666112e-05,20000,0,0.0,0.9799723756906077,4
