accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
115,115,1.0,0.0,0,0.71484375,0.9654134114583334,DINOv3,0.44921875,energy,0.15625,0.953125,dino_energy,0.25,0,0.44921875,mild,-5.2275006880865025
128,127,0.9921875,0.0078125,1,0.71484375,0.9654134114583334,DINOv3,0.5,energy,0.15625,0.953125,dino_energy,0.25,0,0.49609375,mild,-4.914901807443735
141,139,0.9858156028368794,0.014184397163120567,2,0.71484375,0.9654134114583334,DINOv3,0.55078125,energy,0.15625,0.953125,dino_energy,0.25,0,0.54296875,mild,-4.5519150164020274
154,152,0.987012987012987,0.012987012987012988,2,0.71484375,0.9654134114583334,DINOv3,0.6015625,energy,0.15625,0.953125,dino_energy,0.25,0,0.59375,mild,-4.217357993495065
166,161,0.9698795180722891,0.030120481927710843,5,0.71484375,0.9654134114583334,DINOv3,0.6484375,energy,0.15625,0.953125,dino_energy,0.25,0,0.62890625,mild,-3.7444955380905105
179,170,0.9497206703910615,0.05027932960893855,9,0.71484375,0.9654134114583334,DINOv3,0.69921875,energy,0.15625,0.953125,dino_energy,0.25,0,0.6640625,mild,-3.4750592643352562
192,177,0.921875,0.078125,15,0.71484375,0.9654134114583334,DINOv3,0.75,energy,0.15625,0.953125,dino_energy,0.25,0,0.69140625,mild,-3.0322966631904347
205,180,0.8780487804878049,0.12195121951219512,25,0.71484375,0.9654134114583334,DINOv3,0.80078125,energy,0.15625,0.953125,dino_energy,0.25,0,0.703125,mild,-2.707130451720675
217,180,0.8294930875576036,0.17050691244239632,37,0.71484375,0.9654134114583334,DINOv3,0.84765625,energy,0.15625,0.953125,dino_energy,0.25,0,0.703125,mild,-2.3850785778025627
230,182,0.7913043478260869,0.20869565217391303,48,0.71484375,0.9654134114583334,DINOv3,0.8984375,energy,0.15625,0.953125,dino_energy,0.25,0,0.7109375,mild,-2.189544609546717
243,183,0.7530864197530864,0.24691358024691357,60,0.71484375,0.9654134114583334,DINOv3,0.94921875,energy,0.15625,0.953125,dino_energy,0.25,0,0.71484375,mild,-2.0986709275122424
256,183,0.71484375,0.28515625,73,0.71484375,0.9654134114583334,DINOv3,1.0,energy,0.15625,0.953125,dino_energy,0.25,0,0.71484375,mild,-1.824542350929891
13,13,1.0,0.0,0,0.71484375,0.9622395833333334,DINOv3,0.05078125,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.05078125,mild,0.0
13,13,1.0,0.0,0,0.71484375,0.9622395833333334,DINOv3,0.05078125,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.05078125,mild,0.0027165449574470604
26,26,1.0,0.0,0,0.71484375,0.9622395833333334,DINOv3,0.1015625,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.1015625,mild,0.09894026996464415
39,39,1.0,0.0,0,0.71484375,0.9622395833333334,DINOv3,0.15234375,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.15234375,mild,0.17151041996632507
52,52,1.0,0.0,0,0.71484375,0.9622395833333334,DINOv3,0.203125,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.203125,mild,0.2156194218374879
64,63,0.984375,0.015625,1,0.71484375,0.9622395833333334,DINOv3,0.25,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.24609375,mild,0.2670314987892897
77,76,0.987012987012987,0.012987012987012988,1,0.71484375,0.9622395833333334,DINOv3,0.30078125,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.296875,mild,0.2818065598769226
90,87,0.9666666666666667,0.03333333333333333,3,0.71484375,0.9622395833333334,DINOv3,0.3515625,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.33984375,mild,0.3061817652510414
103,98,0.9514563106796117,0.04854368932038835,5,0.71484375,0.9622395833333334,DINOv3,0.40234375,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.3828125,mild,0.34001309165876764
115,109,0.9478260869565217,0.05217391304347826,6,0.71484375,0.9622395833333334,DINOv3,0.44921875,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.42578125,mild,0.3638257579127484
128,120,0.9375,0.0625,8,0.71484375,0.9622395833333334,DINOv3,0.5,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.46875,mild,0.3893398771984554
141,132,0.9361702127659575,0.06382978723404255,9,0.71484375,0.9622395833333334,DINOv3,0.55078125,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.515625,mild,0.41911010270552457
154,143,0.9285714285714286,0.07142857142857142,11,0.71484375,0.9622395833333334,DINOv3,0.6015625,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.55859375,mild,0.4629412943486591
166,154,0.927710843373494,0.07228915662650602,12,0.71484375,0.9622395833333334,DINOv3,0.6484375,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.6015625,mild,0.5127047720491782
179,165,0.9217877094972067,0.0782122905027933,14,0.71484375,0.9622395833333334,DINOv3,0.69921875,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.64453125,mild,0.5557950523185485
192,174,0.90625,0.09375,18,0.71484375,0.9622395833333334,DINOv3,0.75,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.6796875,mild,0.6020491442648314
205,181,0.8829268292682927,0.11707317073170732,24,0.71484375,0.9622395833333334,DINOv3,0.80078125,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.70703125,mild,0.66455052060034
217,182,0.8387096774193549,0.16129032258064516,35,0.71484375,0.9622395833333334,DINOv3,0.84765625,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.7109375,mild,0.7405177298322076
230,183,0.7956521739130434,0.20434782608695654,47,0.71484375,0.9622395833333334,DINOv3,0.8984375,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.71484375,mild,0.8303878071874093
243,183,0.7530864197530864,0.24691358024691357,60,0.71484375,0.9622395833333334,DINOv3,0.94921875,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.71484375,mild,0.9992546875583219
256,183,0.71484375,0.28515625,73,0.71484375,0.9622395833333334,DINOv3,1.0,mahalanobis,0.171875,0.953125,dino_mahalanobis,0.25,0,0.71484375,mild,1.0
13,13,1.0,0.0,0,0.71484375,0.9583333333333334,DINOv3,0.05078125,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.05078125,mild,0.0
13,13,1.0,0.0,0,0.71484375,0.9583333333333334,DINOv3,0.05078125,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.05078125,mild,0.0012253904133103788
26,26,1.0,0.0,0,0.71484375,0.9583333333333334,DINOv3,0.1015625,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.1015625,mild,0.09068414568901062
39,39,1.0,0.0,0,0.71484375,0.9583333333333334,DINOv3,0.15234375,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.15234375,mild,0.1750132068991661
52,52,1.0,0.0,0,0.71484375,0.9583333333333334,DINOv3,0.203125,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.203125,mild,0.20713220536708832
64,62,0.96875,0.03125,2,0.71484375,0.9583333333333334,DINOv3,0.25,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.2421875,mild,0.250394307076931
77,74,0.961038961038961,0.03896103896103896,3,0.71484375,0.9583333333333334,DINOv3,0.30078125,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.2890625,mild,0.28783589601516724
90,87,0.9666666666666667,0.03333333333333333,3,0.71484375,0.9583333333333334,DINOv3,0.3515625,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.33984375,mild,0.3033340126276016
103,97,0.941747572815534,0.05825242718446602,6,0.71484375,0.9583333333333334,DINOv3,0.40234375,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.37890625,mild,0.33044567704200745
115,108,0.9391304347826087,0.06086956521739131,7,0.71484375,0.9583333333333334,DINOv3,0.44921875,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.421875,mild,0.350674532353878
128,119,0.9296875,0.0703125,9,0.71484375,0.9583333333333334,DINOv3,0.5,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.46484375,mild,0.388408362865448
141,131,0.9290780141843972,0.07092198581560284,10,0.71484375,0.9583333333333334,DINOv3,0.55078125,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.51171875,mild,0.40640777349472046
154,143,0.9285714285714286,0.07142857142857142,11,0.71484375,0.9583333333333334,DINOv3,0.6015625,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.55859375,mild,0.4559987187385562
166,154,0.927710843373494,0.07228915662650602,12,0.71484375,0.9583333333333334,DINOv3,0.6484375,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.6015625,mild,0.5163054019212723
179,164,0.9162011173184358,0.08379888268156424,15,0.71484375,0.9583333333333334,DINOv3,0.69921875,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.640625,mild,0.5520098209381104
192,172,0.8958333333333334,0.10416666666666667,20,0.71484375,0.9583333333333334,DINOv3,0.75,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.671875,mild,0.5943818241357803
205,180,0.8780487804878049,0.12195121951219512,25,0.71484375,0.9583333333333334,DINOv3,0.80078125,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.703125,mild,0.6685149669647217
217,182,0.8387096774193549,0.16129032258064516,35,0.71484375,0.9583333333333334,DINOv3,0.84765625,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.7109375,mild,0.7264342904090884
230,183,0.7956521739130434,0.20434782608695654,47,0.71484375,0.9583333333333334,DINOv3,0.8984375,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.71484375,mild,0.8193234801292419
243,183,0.7530864197530864,0.24691358024691357,60,0.71484375,0.9583333333333334,DINOv3,0.94921875,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.71484375,mild,0.9982961267232896
256,183,0.71484375,0.28515625,73,0.71484375,0.9583333333333334,DINOv3,1.0,vim,0.18229166666666666,0.953125,dino_vim,0.25,0,0.71484375,mild,1.0
1,1,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.00390625,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.00390625,mild,-7.953524717117304
13,13,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.05078125,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.05078125,mild,-6.807553068688992
26,26,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.1015625,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.1015625,mild,-6.439529507782886
