accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,goodput_per_latency,goodput_per_resource,latency_per_sample,latency_units,method,refine_rate,reject_rate,resource_budget,resource_per_sample,resource_units,retransmission_rate,seed,semantic_goodput,target_openout,task
103,93,0.9029126213592233,0.0970873786407767,10,0.9150390625,0.9131558927543384,0.1005859375,0.4246031746031746,0.3238161559888579,0.5663824604141291,0.28046875000000004,287.20000000000005,deepjscc_pca,0.0,0.8994140625,0.6,0.1603515625,164.2,0.0,0,0.0908203125,0.1,full-open-hard
236,234,0.9915254237288136,0.00847457627118644,2,0.9833984375,0.9981435139973959,0.23046875,0.0,0.5945121951219512,0.5718475073313783,0.384375,393.6,witt_context_style,0.0,0.76953125,0.6,0.399609375,409.2,0.0,0,0.228515625,0.1,full-open-hard
236,234,0.9915254237288136,0.00847457627118644,2,0.9833984375,0.9981435139973959,0.23046875,0.0,0.5945121951219512,0.5127081507449606,0.384375,393.6,fixed_refine_all,0.0,0.76953125,0.6,0.44570312500000003,456.40000000000003,0.0,0,0.228515625,0.1,full-open-hard
237,236,0.9957805907172996,0.004219409282700422,1,0.25,0.9986012776692709,0.2314453125,0.0,0.5983772819472617,0.649958689066373,0.38515625,394.4,opensemcom_receiver_only,0.0,0.7685546875,0.6,0.35458984374999997,363.09999999999997,0.0,0,0.23046875,0.1,full-open-hard
237,236,0.9957805907172996,0.004219409282700422,1,0.25,0.998626708984375,0.2314453125,0.0,0.5983772819472617,0.649958689066373,0.38515625,394.4,opensemcom_no_channel,0.0,0.7685546875,0.6,0.35458984374999997,363.09999999999997,0.0,0,0.23046875,0.1,full-open-hard
275,256,0.9309090909090909,0.06909090909090909,19,0.25,0.9986012776692709,0.2685546875,0.0,0.6026365348399246,0.7316376107459275,0.41484375,424.8,opensemcom_progressive,0.0,0.7314453125,0.6,0.34169921875,349.9,0.0,0,0.25,0.1,full-open-hard
236,229,0.9703389830508474,0.029661016949152543,7,0.958984375,0.9845279073918254,0.23046875,0.01568627450980392,0.5818089430894309,0.7274459974587039,0.384375,393.6,dino_detector,0.0,0.76953125,0.8,0.307421875,314.8,0.0,0,0.2236328125,0.1,full-open-hard
237,235,0.9915611814345991,0.008438818565400843,2,0.986328125,0.9980723063151041,0.2314453125,0.0,0.5958417849898581,0.6472046268245663,0.38515625,394.4,ensemble_detector,0.0,0.7685546875,0.8,0.35458984374999997,363.09999999999997,0.0,0,0.2294921875,0.1,full-open-hard
103,93,0.9029126213592233,0.0970873786407767,10,0.9150390625,0.9131558927543384,0.1005859375,0.4246031746031746,0.3238161559888579,0.5663824604141291,0.28046875000000004,287.20000000000005,deepjscc_pca,0.0,0.8994140625,0.8,0.1603515625,164.2,0.0,0,0.0908203125,0.1,full-open-hard
236,234,0.9915254237288136,0.00847457627118644,2,0.9833984375,0.9981435139973959,0.23046875,0.0,0.5945121951219512,0.5718475073313783,0.384375,393.6,witt_context_style,0.0,0.76953125,0.8,0.399609375,409.2,0.0,0,0.228515625,0.1,full-open-hard
236,234,0.9915254237288136,0.00847457627118644,2,0.9833984375,0.9981435139973959,0.23046875,0.0,0.5945121951219512,0.5127081507449606,0.384375,393.6,fixed_refine_all,0.0,0.76953125,0.8,0.44570312500000003,456.40000000000003,0.0,0,0.228515625,0.1,full-open-hard
237,236,0.9957805907172996,0.004219409282700422,1,0.25,0.9986012776692709,0.2314453125,0.0,0.5983772819472617,0.649958689066373,0.38515625,394.4,opensemcom_receiver_only,0.0,0.7685546875,0.8,0.35458984374999997,363.09999999999997,0.0,0,0.23046875,0.1,full-open-hard
237,236,0.9957805907172996,0.004219409282700422,1,0.25,0.998626708984375,0.2314453125,0.0,0.5983772819472617,0.649958689066373,0.38515625,394.4,opensemcom_no_channel,0.0,0.7685546875,0.8,0.35458984374999997,363.09999999999997,0.0,0,0.23046875,0.1,full-open-hard
275,256,0.9309090909090909,0.06909090909090909,19,0.25,0.9986012776692709,0.2685546875,0.0,0.6026365348399246,0.7316376107459275,0.41484375,424.8,opensemcom_progressive,0.0,0.7314453125,0.8,0.34169921875,349.9,0.0,0,0.25,0.1,full-open-hard
236,229,0.9703389830508474,0.029661016949152543,7,0.958984375,0.9845279073918254,0.23046875,0.01568627450980392,0.5818089430894309,0.7274459974587039,0.384375,393.6,dino_detector,0.0,0.76953125,1.0,0.307421875,314.8,0.0,0,0.2236328125,0.1,full-open-hard
237,235,0.9915611814345991,0.008438818565400843,2,0.986328125,0.9980723063151041,0.2314453125,0.0,0.5958417849898581,0.6472046268245663,0.38515625,394.4,ensemble_detector,0.0,0.7685546875,1.0,0.35458984374999997,363.09999999999997,0.0,0,0.2294921875,0.1,full-open-hard
103,93,0.9029126213592233,0.0970873786407767,10,0.9150390625,0.9131558927543384,0.1005859375,0.4246031746031746,0.3238161559888579,0.5663824604141291,0.28046875000000004,287.20000000000005,deepjscc_pca,0.0,0.8994140625,1.0,0.1603515625,164.2,0.0,0,0.0908203125,0.1,full-open-hard
236,234,0.9915254237288136,0.00847457627118644,2,0.9833984375,0.9981435139973959,0.23046875,0.0,0.5945121951219512,0.5718475073313783,0.384375,393.6,witt_context_style,0.0,0.76953125,1.0,0.399609375,409.2,0.0,0,0.228515625,0.1,full-open-hard
236,234,0.9915254237288136,0.00847457627118644,2,0.9833984375,0.9981435139973959,0.23046875,0.0,0.5945121951219512,0.5127081507449606,0.384375,393.6,fixed_refine_all,0.0,0.76953125,1.0,0.44570312500000003,456.40000000000003,0.0,0,0.228515625,0.1,full-open-hard
237,236,0.9957805907172996,0.004219409282700422,1,0.25,0.9986012776692709,0.2314453125,0.0,0.5983772819472617,0.649958689066373,0.38515625,394.4,opensemcom_receiver_only,0.0,0.7685546875,1.0,0.35458984374999997,363.09999999999997,0.0,0,0.23046875,0.1,full-open-hard
237,236,0.9957805907172996,0.004219409282700422,1,0.25,0.998626708984375,0.2314453125,0.0,0.5983772819472617,0.649958689066373,0.38515625,394.4,opensemcom_no_channel,0.0,0.7685546875,1.0,0.35458984374999997,363.09999999999997,0.0,0,0.23046875,0.1,full-open-hard
275,256,0.9309090909090909,0.06909090909090909,19,0.25,0.9986012776692709,0.2685546875,0.0,0.6026365348399246,0.7316376107459275,0.41484375,424.8,opensemcom_progressive,0.0,0.7314453125,1.0,0.34169921875,349.9,0.0,0,0.25,0.1,full-open-hard
0,0,0.0,0.0,0,0.9521484375,0.9853750699757418,0.0,0.010869565217391304,0.0,0.0,0.2,204.8,dino_detector,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9833984375,0.9984838589289047,0.0,0.0,0.0,0.0,0.2,204.8,ensemble_detector,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,witt_context_style,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,fixed_refine_all,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.9987404366486284,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_receiver_only,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.998705448777757,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_no_channel,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9521484375,0.9853750699757418,0.0,0.010869565217391304,0.0,0.0,0.2,204.8,opensemcom_progressive,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9521484375,0.9853750699757418,0.0,0.010869565217391304,0.0,0.0,0.2,204.8,dino_detector,0.0,1.0,0.45,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9833984375,0.9984838589289047,0.0,0.0,0.0,0.0,0.2,204.8,ensemble_detector,0.0,1.0,0.45,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,0.45,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,witt_context_style,0.0,1.0,0.45,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,fixed_refine_all,0.0,1.0,0.45,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.9987404366486284,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_receiver_only,0.0,1.0,0.45,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.998705448777757,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_no_channel,0.0,1.0,0.45,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
85,84,0.9882352941176471,0.011764705882352941,1,0.94921875,0.998215618585557,0.0830078125,0.010869565217391304,0.27906976744186046,0.4253164556962025,0.2939453125,301.0,opensemcom_progressive,0.0244140625,0.9169921875,0.45,0.19287109375,197.5,0.0244140625,0,0.08203125,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9521484375,0.9853750699757418,0.0,0.010869565217391304,0.0,0.0,0.2,204.8,dino_detector,0.0,1.0,0.6,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9833984375,0.9984838589289047,0.0,0.0,0.0,0.0,0.2,204.8,ensemble_detector,0.0,1.0,0.6,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,0.6,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,witt_context_style,0.0,1.0,0.6,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,fixed_refine_all,0.0,1.0,0.6,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.9987404366486284,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_receiver_only,0.0,1.0,0.6,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.998705448777757,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_no_channel,0.0,1.0,0.6,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
85,84,0.9882352941176471,0.011764705882352941,1,0.94921875,0.998215618585557,0.0830078125,0.010869565217391304,0.27906976744186046,0.4253164556962025,0.2939453125,301.0,opensemcom_progressive,0.0244140625,0.9169921875,0.6,0.19287109375,197.5,0.0244140625,0,0.08203125,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9521484375,0.9853750699757418,0.0,0.010869565217391304,0.0,0.0,0.2,204.8,dino_detector,0.0,1.0,0.8,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9833984375,0.9984838589289047,0.0,0.0,0.0,0.0,0.2,204.8,ensemble_detector,0.0,1.0,0.8,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,0.8,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,witt_context_style,0.0,1.0,0.8,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,fixed_refine_all,0.0,1.0,0.8,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.9987404366486284,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_receiver_only,0.0,1.0,0.8,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.998705448777757,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_no_channel,0.0,1.0,0.8,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
85,84,0.9882352941176471,0.011764705882352941,1,0.94921875,0.998215618585557,0.0830078125,0.010869565217391304,0.27906976744186046,0.4253164556962025,0.2939453125,301.0,opensemcom_progressive,0.0244140625,0.9169921875,0.8,0.19287109375,197.5,0.0244140625,0,0.08203125,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9521484375,0.9853750699757418,0.0,0.010869565217391304,0.0,0.0,0.2,204.8,dino_detector,0.0,1.0,1.0,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.9833984375,0.9984838589289047,0.0,0.0,0.0,0.0,0.2,204.8,ensemble_detector,0.0,1.0,1.0,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,1.0,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,witt_context_style,0.0,1.0,1.0,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,fixed_refine_all,0.0,1.0,1.0,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.9987404366486284,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_receiver_only,0.0,1.0,1.0,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.998705448777757,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_no_channel,0.0,1.0,1.0,0.1,102.4,0.0,0,0.0,0.01,full-open-extreme
85,84,0.9882352941176471,0.011764705882352941,1,0.94921875,0.998215618585557,0.0830078125,0.010869565217391304,0.27906976744186046,0.4253164556962025,0.2939453125,301.0,opensemcom_progressive,0.0244140625,0.9169921875,1.0,0.19287109375,197.5,0.0244140625,0,0.08203125,0.01,full-open-extreme
54,51,0.9444444444444444,0.05555555555555555,3,0.9521484375,0.9853750699757418,0.052734375,0.010869565217391304,0.2056451612903226,0.33774834437086093,0.2421875,248.0,dino_detector,0.0,0.947265625,0.3,0.1474609375,151.0,0.0,0,0.0498046875,0.02,full-open-extreme
0,0,0.0,0.0,0,0.9833984375,0.9984838589289047,0.0,0.0,0.0,0.0,0.2,204.8,ensemble_detector,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,witt_context_style,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
0,0,0.0,0.0,0,0.98046875,0.9985305094233999,0.0,0.0,0.0,0.0,0.2,204.8,fixed_refine_all,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.9987404366486284,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_receiver_only,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
0,0,0.0,0.0,0,0.08984375,0.998705448777757,0.0,0.0,0.0,0.0,0.2,204.8,opensemcom_no_channel,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
58,57,0.9827586206896551,0.017241379310344827,1,0.08984375,0.9987404366486284,0.056640625,0.0,0.22691082802547768,0.3686934023285899,0.24531250000000002,251.20000000000002,opensemcom_progressive,0.0,0.943359375,0.3,0.15097656250000002,154.60000000000002,0.0,0,0.0556640625,0.02,full-open-extreme
54,51,0.9444444444444444,0.05555555555555555,3,0.9521484375,0.9853750699757418,0.052734375,0.010869565217391304,0.2056451612903226,0.33774834437086093,0.2421875,248.0,dino_detector,0.0,0.947265625,0.45,0.1474609375,151.0,0.0,0,0.0498046875,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.9833984375,0.9984838589289047,0.083984375,0.0,0.3070175438596491,0.4263959390862944,0.2671875,273.6,ensemble_detector,0.0,0.916015625,0.45,0.1923828125,197.0,0.0,0,0.08203125,0.02,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,0.45,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
63,62,0.9841269841269841,0.015873015873015872,1,0.98046875,0.9985305094233999,0.0615234375,0.0,0.24294670846394983,0.3364080303852414,0.24921875000000002,255.20000000000002,witt_context_style,0.0,0.9384765625,0.45,0.17998046875,184.3,0.0,0,0.060546875,0.02,full-open-extreme
63,62,0.9841269841269841,0.015873015873015872,1,0.98046875,0.9985305094233999,0.0615234375,0.0,0.24294670846394983,0.31488065007618077,0.24921875000000002,255.20000000000002,fixed_refine_all,0.0,0.9384765625,0.45,0.19228515625000003,196.90000000000003,0.0,0,0.060546875,0.02,full-open-extreme
85,83,0.9764705882352941,0.023529411764705882,2,0.08984375,0.9987404366486284,0.0830078125,0.0,0.30425219941348974,0.42368555385400714,0.26640625,272.8,opensemcom_receiver_only,0.0,0.9169921875,0.45,0.19130859375,195.9,0.0,0,0.0810546875,0.02,full-open-extreme
87,84,0.9655172413793104,0.034482758620689655,3,0.08984375,0.998705448777757,0.0849609375,0.0,0.30612244897959184,0.42402826855123676,0.26796875,274.4,opensemcom_no_channel,0.0,0.9150390625,0.45,0.19345703125,198.1,0.0,0,0.08203125,0.02,full-open-extreme
96,91,0.9479166666666666,0.052083333333333336,5,0.08984375,0.998705448777757,0.09375,0.0,0.32315340909090906,0.4819915254237288,0.275,281.6,opensemcom_progressive,0.0,0.90625,0.45,0.184375,188.8,0.0,0,0.0888671875,0.02,full-open-extreme
54,51,0.9444444444444444,0.05555555555555555,3,0.9521484375,0.9853750699757418,0.052734375,0.010869565217391304,0.2056451612903226,0.33774834437086093,0.2421875,248.0,dino_detector,0.0,0.947265625,0.6,0.1474609375,151.0,0.0,0,0.0498046875,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.9833984375,0.9984838589289047,0.083984375,0.0,0.3070175438596491,0.4263959390862944,0.2671875,273.6,ensemble_detector,0.0,0.916015625,0.6,0.1923828125,197.0,0.0,0,0.08203125,0.02,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,0.6,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.98046875,0.9985305094233999,0.083984375,0.0,0.3070175438596491,0.39215686274509803,0.2671875,273.6,witt_context_style,0.0,0.916015625,0.6,0.2091796875,214.2,0.0,0,0.08203125,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.98046875,0.9985305094233999,0.083984375,0.0,0.3070175438596491,0.3630077787381158,0.2671875,273.6,fixed_refine_all,0.0,0.916015625,0.6,0.2259765625,231.4,0.0,0,0.08203125,0.02,full-open-extreme
85,83,0.9764705882352941,0.023529411764705882,2,0.08984375,0.9987404366486284,0.0830078125,0.0,0.30425219941348974,0.42368555385400714,0.26640625,272.8,opensemcom_receiver_only,0.0,0.9169921875,0.6,0.19130859375,195.9,0.0,0,0.0810546875,0.02,full-open-extreme
87,84,0.9655172413793104,0.034482758620689655,3,0.08984375,0.998705448777757,0.0849609375,0.0,0.30612244897959184,0.42402826855123676,0.26796875,274.4,opensemcom_no_channel,0.0,0.9150390625,0.6,0.19345703125,198.1,0.0,0,0.08203125,0.02,full-open-extreme
96,91,0.9479166666666666,0.052083333333333336,5,0.08984375,0.998705448777757,0.09375,0.0,0.32315340909090906,0.4819915254237288,0.275,281.6,opensemcom_progressive,0.0,0.90625,0.6,0.184375,188.8,0.0,0,0.0888671875,0.02,full-open-extreme
54,51,0.9444444444444444,0.05555555555555555,3,0.9521484375,0.9853750699757418,0.052734375,0.010869565217391304,0.2056451612903226,0.33774834437086093,0.2421875,248.0,dino_detector,0.0,0.947265625,0.8,0.1474609375,151.0,0.0,0,0.0498046875,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.9833984375,0.9984838589289047,0.083984375,0.0,0.3070175438596491,0.4263959390862944,0.2671875,273.6,ensemble_detector,0.0,0.916015625,0.8,0.1923828125,197.0,0.0,0,0.08203125,0.02,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,0.8,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.98046875,0.9985305094233999,0.083984375,0.0,0.3070175438596491,0.39215686274509803,0.2671875,273.6,witt_context_style,0.0,0.916015625,0.8,0.2091796875,214.2,0.0,0,0.08203125,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.98046875,0.9985305094233999,0.083984375,0.0,0.3070175438596491,0.3630077787381158,0.2671875,273.6,fixed_refine_all,0.0,0.916015625,0.8,0.2259765625,231.4,0.0,0,0.08203125,0.02,full-open-extreme
85,83,0.9764705882352941,0.023529411764705882,2,0.08984375,0.9987404366486284,0.0830078125,0.0,0.30425219941348974,0.42368555385400714,0.26640625,272.8,opensemcom_receiver_only,0.0,0.9169921875,0.8,0.19130859375,195.9,0.0,0,0.0810546875,0.02,full-open-extreme
87,84,0.9655172413793104,0.034482758620689655,3,0.08984375,0.998705448777757,0.0849609375,0.0,0.30612244897959184,0.42402826855123676,0.26796875,274.4,opensemcom_no_channel,0.0,0.9150390625,0.8,0.19345703125,198.1,0.0,0,0.08203125,0.02,full-open-extreme
96,91,0.9479166666666666,0.052083333333333336,5,0.08984375,0.998705448777757,0.09375,0.0,0.32315340909090906,0.4819915254237288,0.275,281.6,opensemcom_progressive,0.0,0.90625,0.8,0.184375,188.8,0.0,0,0.0888671875,0.02,full-open-extreme
54,51,0.9444444444444444,0.05555555555555555,3,0.9521484375,0.9853750699757418,0.052734375,0.010869565217391304,0.2056451612903226,0.33774834437086093,0.2421875,248.0,dino_detector,0.0,0.947265625,1.0,0.1474609375,151.0,0.0,0,0.0498046875,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.9833984375,0.9984838589289047,0.083984375,0.0,0.3070175438596491,0.4263959390862944,0.2671875,273.6,ensemble_detector,0.0,0.916015625,1.0,0.1923828125,197.0,0.0,0,0.08203125,0.02,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,1.0,0.1,102.4,0.0,0,0.0,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.98046875,0.9985305094233999,0.083984375,0.0,0.3070175438596491,0.39215686274509803,0.2671875,273.6,witt_context_style,0.0,0.916015625,1.0,0.2091796875,214.2,0.0,0,0.08203125,0.02,full-open-extreme
86,84,0.9767441860465116,0.023255813953488372,2,0.98046875,0.9985305094233999,0.083984375,0.0,0.3070175438596491,0.3630077787381158,0.2671875,273.6,fixed_refine_all,0.0,0.916015625,1.0,0.2259765625,231.4,0.0,0,0.08203125,0.02,full-open-extreme
85,83,0.9764705882352941,0.023529411764705882,2,0.08984375,0.9987404366486284,0.0830078125,0.0,0.30425219941348974,0.42368555385400714,0.26640625,272.8,opensemcom_receiver_only,0.0,0.9169921875,1.0,0.19130859375,195.9,0.0,0,0.0810546875,0.02,full-open-extreme
87,84,0.9655172413793104,0.034482758620689655,3,0.08984375,0.998705448777757,0.0849609375,0.0,0.30612244897959184,0.42402826855123676,0.26796875,274.4,opensemcom_no_channel,0.0,0.9150390625,1.0,0.19345703125,198.1,0.0,0,0.08203125,0.02,full-open-extreme
96,91,0.9479166666666666,0.052083333333333336,5,0.08984375,0.998705448777757,0.09375,0.0,0.32315340909090906,0.4819915254237288,0.275,281.6,opensemcom_progressive,0.0,0.90625,1.0,0.184375,188.8,0.0,0,0.0888671875,0.02,full-open-extreme
54,51,0.9444444444444444,0.05555555555555555,3,0.9521484375,0.9853750699757418,0.052734375,0.010869565217391304,0.2056451612903226,0.33774834437086093,0.2421875,248.0,dino_detector,0.0,0.947265625,0.3,0.1474609375,151.0,0.0,0,0.0498046875,0.05,full-open-extreme
34,33,0.9705882352941176,0.029411764705882353,1,0.9833984375,0.9984838589289047,0.033203125,0.0,0.14224137931034483,0.23605150214592271,0.2265625,232.0,ensemble_detector,0.0,0.966796875,0.3,0.1365234375,139.8,0.0,0,0.0322265625,0.05,full-open-extreme
0,0,0.0,0.0,0,0.90234375,0.8861877672167061,0.0,0.5604395604395604,0.0,0.0,0.2,204.8,deepjscc_pca,0.0,1.0,0.3,0.1,102.4,0.0,0,0.0,0.05,full-open-extreme
34,33,0.9705882352941176,0.029411764705882353,1,0.98046875,0.9985305094233999,0.033203125,0.0,0.14224137931034483,0.22510231923601637,0.2265625,232.0,witt_context_style,0.0,0.966796875,0.3,0.1431640625,146.6,0.0,0,0.0322265625,0.05,full-open-extreme
34,33,0.9705882352941176,0.029411764705882353,1,0.98046875,0.9985305094233999,0.033203125,0.0,0.14224137931034483,0.2151238591916558,0.2265625,232.0,fixed_refine_all,0.0,0.966796875,0.3,0.1498046875,153.4,0.0,0,0.0322265625,0.05,full-open-extreme
22,21,0.9545454545454546,0.045454545454545456,1,0.08984375,0.9987404366486284,0.021484375,0.0,0.09442446043165467,0.16587677725118485,0.2171875,222.4,opensemcom_receiver_only,0.0,0.978515625,0.3,0.1236328125,126.6,0.0,0,0.0205078125,0.05,full-open-extreme
23,22,0.9565217391304348,0.043478260869565216,1,0.08984375,0.998705448777757,0.0224609375,0.0,0.09856630824372759,0.17227877838684416,0.21796875000000002,223.20000000000002,opensemcom_no_channel,0.0,0.9775390625,0.3,0.12470703125,127.7,0.0,0,0.021484375,0.05,full-open-extreme
58,57,0.9827586206896551,0.017241379310344827,1,0.08984375,0.9987404366486284,0.056640625,0.0,0.22691082802547768,0.3686934023285899,0.24531250000000002,251.20000000000002,opensemcom_progressive,0.0,0.943359375,0.3,0.15097656250000002,154.60000000000002,0.0,0,0.0556640625,0.05,full-open-extreme
