accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
595,384,0.6453781512605042,0.3546218487394958,211,0.6,0.9998575846354166,0.9296875,0.0,1.0,opensemcom,0.25,0,0.6,mild,0.9999968492322842
601,384,0.6389351081530782,0.3610648918469218,217,0.6,0.9998575846354166,0.9390625,0.0,1.0,opensemcom,0.25,0,0.6,mild,0.9999976944901261
608,384,0.631578947368421,0.3684210526315789,224,0.6,0.9998575846354166,0.95,0.0,1.0,opensemcom,0.25,0,0.6,mild,0.9999988834404424
614,384,0.6254071661237784,0.3745928338762215,230,0.6,0.9998575846354166,0.959375,0.0,1.0,opensemcom,0.25,0,0.6,mild,0.9999995011409765
620,384,0.6193548387096774,0.38064516129032255,236,0.6,0.9998575846354166,0.96875,0.0,1.0,opensemcom,0.25,0,0.6,mild,0.9999997171544148
627,384,0.6124401913875598,0.3875598086124402,243,0.6,0.9998575846354166,0.9796875,0.0,1.0,opensemcom,0.25,0,0.6,mild,0.9999998367813622
633,384,0.6066350710900474,0.3933649289099526,249,0.6,0.9998575846354166,0.9890625,0.0,1.0,opensemcom,0.25,0,0.6,mild,0.9999999275168967
640,384,0.6,0.4,256,0.6,0.9998575846354166,1.0,0.0,1.0,opensemcom,0.25,0,0.6,mild,0.9999999907155795
1,1,1.0,0.0,0,0.6,0.9964396158854166,0.0015625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.0015625,mild,1.5984890922027262e-07
7,7,1.0,0.0,0,0.6,0.9964396158854166,0.0109375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.0109375,mild,3.0037296141927075e-07
13,13,1.0,0.0,0,0.6,0.9964396158854166,0.0203125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.0203125,mild,4.967471227246279e-07
21,21,1.0,0.0,0,0.6,0.9964396158854166,0.0328125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.0328125,mild,6.479131116066128e-07
26,26,1.0,0.0,0,0.6,0.9964396158854166,0.040625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.040625,mild,7.518524262195569e-07
32,32,1.0,0.0,0,0.6,0.9964396158854166,0.05,0.0026041666666666665,1.0,receiver_only,0.25,0,0.05,mild,7.990554337311551e-07
39,39,1.0,0.0,0,0.6,0.9964396158854166,0.0609375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.0609375,mild,9.405344212609633e-07
46,46,1.0,0.0,0,0.6,0.9964396158854166,0.071875,0.0026041666666666665,1.0,receiver_only,0.25,0,0.071875,mild,1.0339717846363783e-06
52,52,1.0,0.0,0,0.6,0.9964396158854166,0.08125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.08125,mild,1.1455574531282764e-06
