target_openout,severity,method,backbone,detector_control,seeds,semantic_goodput_mean,semantic_goodput_std,accepted_open_outage_mean,accepted_open_outage_std,coverage_mean,accepted_mean,accepted_known_accuracy_mean,known_id_accuracy_mean,auroc_mean,fpr95_mean
0.1,extreme,dino_ash_energy,DINOv3,ash_energy,3,0.055013020833333336,0.009281625930588056,0.09208712434518886,0.00758734805659464,0.060546875,62.0,0.907912875654811,0.9891304347826088,0.9886406045904087,0.03623188405797101
0.1,extreme,dino_energy,DINOv3,energy,3,0.06640625,0.01014873520059889,0.09729871492263309,0.0004542488349249648,0.07356770833333333,75.33333333333333,0.9027012850773669,0.9891304347826088,0.9922521303725819,0.018115942028985508
0.1,extreme,dino_mahalanobis,DINOv3,mahalanobis,3,0.0732421875,0.005074367600299445,0.04640921409214092,0.004107166549113194,0.07682291666666667,78.66666666666667,0.9535907859078591,0.9891304347826088,0.9875754182994338,0.07971014492753623
0.1,extreme,dino_msp,DINOv3,msp,3,0.06477864583333333,0.017587164920885544,0.08104723830530282,0.014123927458433652,0.07063802083333333,72.33333333333333,0.9189527616946972,0.9891304347826088,0.9895736144803134,0.028985507246376812
0.1,extreme,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.08854166666666667,0.0005638186222554939,0.025089605734767026,0.006208067410641136,0.0908203125,93.0,0.974910394265233,0.9891304347826088,0.9999805622939603,0.0
0.1,extreme,dino_react_energy,DINOv3,react_energy,3,0.06868489583333333,0.010533001098543904,0.07741164128908841,0.011268987872949977,0.07454427083333333,76.33333333333333,0.9225883587109115,0.9891304347826088,0.9921005162654724,0.021739130434782608
0.1,extreme,dino_vim,DINOv3,vim,3,0.07259114583333333,0.003429574789340084,0.05341011743450768,0.04202772450343629,0.07682291666666667,78.66666666666667,0.9465898825654923,0.9891304347826088,0.989977918765939,0.06884057971014493
0.1,extreme,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.0888671875,0.0,0.02150537634408602,4.2491873609703695e-18,0.0908203125,93.0,0.978494623655914,1.0,0.9999105865522174,0.0
0.1,extreme,opensemcom,dino+siglip2+openclip,learned_selective_risk+confirmed_fallback,3,0.08854166666666667,0.001127637244510988,0.025089605734767026,0.012416134821282274,0.0908203125,93.0,0.974910394265233,1.0,0.9998872613049699,0.0
0.1,extreme,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.08951822916666667,0.0005638186222554939,0.014336917562724016,0.0062080674106411386,0.0908203125,93.0,0.985663082437276,1.0,0.9998406108104746,0.0
0.1,hard,deepjscc_style,DINOv3,deepjscc,3,0.22102864583333334,0.008752818788898928,0.0920506709039548,0.006620873056990072,0.24348958333333334,249.33333333333334,0.9079493290960453,0.9947916666666666,0.9870249430338541,0.06901041666666667
0.1,hard,dino_ash_energy,DINOv3,ash_energy,3,0.23600260416666666,0.0020328769526036456,0.09147869674185465,0.007825812028068167,0.259765625,266.0,0.9085213032581453,0.99609375,0.988338894314236,0.033854166666666664
0.1,hard,dino_energy,DINOv3,energy,3,0.2431640625,0.004475171577105312,0.09003591621965856,0.00738366949779113,0.2672526041666667,273.6666666666667,0.9099640837803414,0.9947916666666666,0.9922553168402778,0.015625
0.1,hard,dino_mahalanobis,DINOv3,mahalanobis,3,0.22819010416666666,0.007329642089321421,0.08707442513804838,0.0064180495919018135,0.25,256.0,0.9129255748619517,0.9947916666666666,0.9901445176866318,0.05078125
0.1,hard,dino_msp,DINOv3,msp,3,0.23860677083333334,0.0014917238590351043,0.08145363408521303,0.005742576058841904,0.259765625,266.0,0.918546365914787,0.9947916666666666,0.9889492458767362,0.028645833333333332
0.1,hard,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.24869791666666666,0.001491723859035104,0.030124138471177942,0.02339514223692175,0.2565104166666667,262.6666666666667,0.969875861528822,0.9947916666666666,0.9999016655815973,0.0
0.1,hard,dino_react_energy,DINOv3,react_energy,3,0.2421875,0.0033829117335329633,0.09255087176424816,0.008525244874980496,0.2669270833333333,273.3333333333333,0.9074491282357519,0.9947916666666666,0.9925469292534722,0.015625
0.1,hard,dino_vim,DINOv3,vim,3,0.23079427083333334,0.00963453684046142,0.08860566049269515,0.0046909847895225025,0.2532552083333333,259.3333333333333,0.9113943395073049,0.9947916666666666,0.991119384765625,0.05859375
0.1,hard,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.25,0.0,0.05033341476434769,0.0220653396764201,0.2633463541666667,269.6666666666667,0.9496665852356522,1.0,0.9998355441623263,0.0
0.1,hard,opensemcom,dino+siglip2+openclip,learned_selective_risk+confirmed_fallback,3,0.24934895833333334,0.0011276372445109878,0.0654795834351221,0.024417981767487405,0.2669270833333333,273.3333333333333,0.934520416564878,0.9986979166666666,0.9993709988064237,0.0
0.1,hard,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.24772135416666666,0.000563818622255494,0.046365914786967416,0.0021704897337955858,0.259765625,266.0,0.9536340852130326,0.9921875,0.9997507731119791,0.0
0.1,medium,deepjscc_style,DINOv3,deepjscc,3,0.40178571428571425,0.010992028796647442,0.09395699584137783,0.005088315401856971,0.44345238095238093,397.3333333333333,0.9060430041586222,0.9939236111111112,0.984953138563368,0.0920138888888889
0.1,medium,dino_ash_energy,DINOv3,ash_energy,3,0.42001488095238093,0.003587667693821777,0.0931420027827103,0.0038715515319146846,0.46316964285714285,415.0,0.9068579972172898,0.9956597222222222,0.9863925509982638,0.027777777777777776
0.1,medium,dino_energy,DINOv3,energy,3,0.4222470238095238,0.002577456558882281,0.08149315394249941,0.015539225998130481,0.45982142857142855,412.0,0.9185068460575007,0.9947916666666666,0.9907124837239584,0.016493055555555556
0.1,medium,dino_mahalanobis,DINOv3,mahalanobis,3,0.40513392857142855,0.006214022726372785,0.09251048607524782,0.0051083540019448695,0.44642857142857145,400.0,0.9074895139247522,0.9947916666666666,0.9889187282986112,0.07031250000000001
0.1,medium,dino_msp,DINOv3,msp,3,0.41852678571428575,6.798699777552591e-17,0.07594500024641467,0.024007653128418845,0.453125,406.0,0.9240549997535853,0.9947916666666666,0.9878692626953125,0.029513888888888885
0.1,medium,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.42633928571428575,0.0011160714285714246,0.022525861235538656,0.027799205398470153,0.43638392857142855,391.0,0.9774741387644613,0.9947916666666666,0.9998524983723959,0.0
0.1,medium,dino_react_energy,DINOv3,react_energy,3,0.4222470238095238,0.002577456558882281,0.08149315394249941,0.015539225998130481,0.45982142857142855,412.0,0.9185068460575007,0.9947916666666666,0.9908667670355903,0.016493055555555556
0.1,medium,dino_vim,DINOv3,vim,3,0.4077380952380953,0.009622408598495221,0.09347897316542242,0.0037024627664652117,0.44977678571428564,403.0,0.9065210268345775,0.9947916666666666,0.9896291097005209,0.06684027777777778
0.1,medium,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.4281994047619047,0.0006443641397205461,0.02622673434856176,0.0014653560131716395,0.43973214285714285,394.0,0.9737732656514382,1.0,0.9997100830078125,0.0008680555555555555
0.1,medium,opensemcom,dino+siglip2+openclip,learned_selective_risk+confirmed_fallback,3,0.42782738095238093,0.0006443641397205461,0.03430909464968741,0.013326939165906857,0.44308035714285715,397.0,0.9656909053503125,0.9991319444444445,0.9994947645399305,0.0008680555555555555
0.1,medium,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.42522321428571425,0.0029528474453845875,0.04737312793641597,0.015909222563206978,0.44642857142857145,400.0,0.9526268720635841,0.9921875,0.9997083875868055,0.0
0.1,mild,deepjscc_style,DINOv3,deepjscc,3,0.5859375,0.0078125,0.09267005797672434,0.008521497564652012,0.6458333333333334,413.3333333333333,0.9073299420232757,0.9939236111111112,0.9858262803819443,0.078125
0.1,mild,dino_ash_energy,DINOv3,ash_energy,3,0.5916666666666667,0.0032526031241658345,0.07006121510033798,0.02053106310901984,0.6364583333333333,407.3333333333333,0.929938784899662,0.9956597222222222,0.9891594780815972,0.02690972222222222
0.1,mild,dino_energy,DINOv3,energy,3,0.59375,0.0015625000000000222,0.07582209010738254,0.022569547493918492,0.6427083333333333,411.3333333333333,0.9241779098926175,0.9947916666666666,0.9931403266059027,0.015625
0.1,mild,dino_mahalanobis,DINOv3,mahalanobis,3,0.5880208333333333,0.0054873196629441545,0.0945664908022525,0.005915208823158963,0.6494791666666666,415.6666666666667,0.9054335091977475,0.9947916666666666,0.9898681640625,0.05295138888888889
0.1,mild,dino_msp,DINOv3,msp,3,0.590625,0.0,0.08616230957306752,0.008978681659510468,0.6463541666666667,413.6666666666667,0.9138376904269325,0.9947916666666666,0.99005126953125,0.028645833333333332
0.1,mild,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.5968749999999999,0.001562499999999967,0.010296474358974359,0.01114451986767632,0.603125,386.0,0.9897035256410257,0.9947916666666666,0.9999932183159722,0.0
0.1,mild,dino_react_energy,DINOv3,react_energy,3,0.5942708333333333,0.0009021097956088031,0.07588916459884201,0.01844512336430876,0.6432291666666666,411.6666666666667,0.9241108354011579,0.9947916666666666,0.9931504991319443,0.014756944444444442
0.1,mild,dino_vim,DINOv3,vim,3,0.5869791666666667,0.008018127249135762,0.09104006612668358,0.011280036515857274,0.6458333333333334,413.3333333333333,0.9089599338733163,0.9947916666666666,0.9897427029079862,0.06684027777777778
0.1,mild,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.5994791666666667,0.0009021097956088031,0.011111111111111112,0.00970753563384662,0.6062500000000001,388.0,0.9888888888888889,1.0,0.9992913140190973,0.0008680555555555555
0.1,mild,opensemcom,dino+siglip2+openclip,learned_selective_risk+confirmed_fallback,3,0.5989583333333333,0.0009021097956088031,0.01773773385864066,0.017633188511668403,0.6098958333333333,390.3333333333333,0.9822622661413593,0.9991319444444445,0.9995490180121528,0.0008680555555555555
0.1,mild,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.5953125,0.00413398642353844,0.023914136446105756,0.005936743780183084,0.6098958333333333,390.3333333333333,0.9760858635538942,0.9921875,0.9998745388454862,0.0
