accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
130,90,0.6923076923076923,0.3076923076923077,40,0.0888671875,0.9940753871991043,DINOv3,0.126953125,energy,0.021739130434782608,0.9891304347826086,dino_energy,0.91,2,0.087890625,extreme,openout<=0.10,-5.286683405490706
175,88,0.5028571428571429,0.49714285714285716,87,0.0888671875,0.9923493189027803,DINOv3,0.1708984375,mahalanobis,0.043478260869565216,0.9891304347826086,dino_mahalanobis,0.91,2,0.0859375,extreme,openout<=0.05,0.3602855569619771
220,90,0.4090909090909091,0.5909090909090909,130,0.0888671875,0.9923493189027803,DINOv3,0.21484375,mahalanobis,0.043478260869565216,0.9891304347826086,dino_mahalanobis,0.91,2,0.087890625,extreme,openout<=0.10,0.3940854072659494
107,81,0.7570093457943925,0.24299065420560748,26,0.0888671875,0.9902500466504945,DINOv3,0.1044921875,vim,0.05434782608695652,0.9891304347826086,dino_vim,0.91,2,0.0791015625,extreme,openout<=0.05,0.37813577950000765
156,87,0.5576923076923077,0.4423076923076923,69,0.0888671875,0.9902500466504945,DINOv3,0.15234375,vim,0.05434782608695652,0.9891304347826086,dino_vim,0.91,2,0.0849609375,extreme,openout<=0.10,0.40338057637214664
106,90,0.8490566037735849,0.1509433962264151,16,0.0888671875,0.9943552901660757,DINOv3,0.103515625,react_energy,0.021739130434782608,0.9891304347826086,dino_react_energy,0.91,2,0.087890625,extreme,openout<=0.05,-5.603620714335843
131,90,0.6870229007633588,0.31297709923664124,41,0.0888671875,0.9943552901660757,DINOv3,0.1279296875,react_energy,0.021739130434782608,0.9891304347826086,dino_react_energy,0.91,2,0.087890625,extreme,openout<=0.10,-4.835605633545061
99,83,0.8383838383838383,0.16161616161616163,16,0.0888671875,0.9920460906885613,DINOv3,0.0966796875,ash_energy,0.010869565217391304,0.9891304347826086,dino_ash_energy,0.91,2,0.0810546875,extreme,openout<=0.05,-9.188261249805638
125,89,0.712,0.288,36,0.0888671875,0.9920460906885613,DINOv3,0.1220703125,ash_energy,0.010869565217391304,0.9891304347826086,dino_ash_energy,0.91,2,0.0869140625,extreme,openout<=0.10,-7.932093673336397
118,91,0.7711864406779662,0.2288135593220339,27,0.0888671875,0.9999766747527524,DINOv3,0.115234375,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,2,0.0888671875,extreme,openout<=0.05,0.8903096248181253
143,91,0.6363636363636364,0.36363636363636365,52,0.0888671875,0.9999766747527524,DINOv3,0.1396484375,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,2,0.0888671875,extreme,openout<=0.10,0.9596703443445139
180,88,0.4888888888888889,0.5111111111111111,92,0.0888671875,0.9892412297070349,DINOv3,0.17578125,deepjscc,0.05434782608695652,0.9891304347826086,deepjscc_style,0.91,2,0.0859375,extreme,openout<=0.05,0.2163515341281891
238,90,0.37815126050420167,0.6218487394957983,148,0.0888671875,0.9892412297070349,DINOv3,0.232421875,deepjscc,0.05434782608695652,0.9891304347826086,deepjscc_style,0.91,2,0.087890625,extreme,openout<=0.10,0.2678733250498772
100,92,0.92,0.08,8,0.08984375,0.9999766747527524,SigLIP2,0.09765625,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,2,0.08984375,extreme,openout<=0.05,0.6477620983226877
122,92,0.7540983606557377,0.2459016393442623,30,0.08984375,0.9999766747527524,SigLIP2,0.119140625,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,2,0.08984375,extreme,openout<=0.10,0.9417976949687251
111,92,0.8288288288288288,0.17117117117117117,19,0.08984375,0.9998600485165142,OpenCLIP-DFN5B,0.1083984375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,2,0.08984375,extreme,openout<=0.05,0.9343312046686679
137,92,0.6715328467153284,0.3284671532846715,45,0.08984375,0.9998600485165142,OpenCLIP-DFN5B,0.1337890625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,2,0.08984375,extreme,openout<=0.10,0.9837561141455249
