accepted,accepted_correct,accepted_open_outage,accepted_precision,accepted_unsafe,accuracy,decision_accept,decision_fallback,decision_refine,decision_semantic-HARQ,known_id_accuracy,known_id_count,open_exposure_count,rate_accept,rate_fallback,rate_refine,rate_semantic-HARQ,run,samples
5,1,0.8,0.2,4,0.06204819277108434,5,3183,76,56,0.46875,384,2936,0.0015060240963855422,0.9587349397590361,0.02289156626506024,0.016867469879518072,full-open_dinov3_torch_power_fallback_login_seed0_login_20260617205745,3320
6,2,0.6666666666666666,0.3333333333333333,4,0.06114457831325301,6,3162,67,85,0.4739583333333333,384,2936,0.0018072289156626507,0.9524096385542169,0.020180722891566263,0.025602409638554216,full-open_dinov3_torch_power_fallback_login_seed1_login_20260617205745,3320
4,3,0.25,0.75,1,0.06144578313253012,4,3188,75,53,0.4661458333333333,384,2936,0.0012048192771084338,0.9602409638554217,0.022590361445783132,0.015963855421686747,full-open_dinov3_torch_power_fallback_login_seed2_login_20260617205745,3320
