accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
104,92,0.8846153846153846,0.11538461538461539,12,0.08984375,0.9988920507557381,0.1015625,0.0,1.0,opensemcom,0.91,0,0.08984375,extreme,openout<=0.05,0.035095933340490465
117,92,0.7863247863247863,0.21367521367521367,25,0.08984375,0.9988920507557381,0.1142578125,0.0,1.0,opensemcom,0.91,0,0.08984375,extreme,openout<=0.10,0.40708620309829513
85,75,0.8823529411764706,0.11764705882352941,10,0.08984375,0.9929557753312185,0.0830078125,0.010869565217391304,1.0,msp,0.91,0,0.0732421875,extreme,openout<=0.05,0.001345483789158931
123,91,0.7398373983739838,0.2601626016260163,32,0.08984375,0.9929557753312185,0.1201171875,0.010869565217391304,1.0,msp,0.91,0,0.0888671875,extreme,openout<=0.10,0.005329610637374869
82,73,0.8902439024390244,0.10975609756097561,9,0.08984375,0.9930374136965852,0.080078125,0.0,1.0,energy,0.91,0,0.0712890625,extreme,openout<=0.05,0.005702358226554749
132,91,0.6893939393939394,0.3106060606060606,41,0.08984375,0.9930374136965852,0.12890625,0.0,1.0,energy,0.91,0,0.0888671875,extreme,openout<=0.10,0.035650343474565915
114,92,0.8070175438596491,0.19298245614035087,22,0.08984375,0.9994401940660571,0.111328125,0.0,1.0,mahalanobis,0.91,0,0.08984375,extreme,openout<=0.05,0.1883003189511273
154,92,0.5974025974025974,0.4025974025974026,62,0.08984375,0.9994401940660571,0.150390625,0.0,1.0,mahalanobis,0.91,0,0.08984375,extreme,openout<=0.10,0.25017875041916393
156,92,0.5897435897435898,0.41025641025641024,64,0.08984375,0.9974283914909498,0.15234375,0.010869565217391304,1.0,openmax,0.91,0,0.08984375,extreme,openout<=0.05,0.12926819222061817
157,92,0.5859872611464968,0.4140127388535032,65,0.08984375,0.9974283914909498,0.1533203125,0.010869565217391304,1.0,openmax,0.91,0,0.08984375,extreme,openout<=0.10,0.16101856964257188
0,0,0.0,0.0,0,0.08984375,0.5370579865646575,0.0,0.9347826086956522,1.0,vim,0.91,0,0.0,extreme,openout<=0.05,-9.999999974752427e-07
52,6,0.11538461538461539,0.8846153846153846,46,0.08984375,0.5370579865646575,0.05078125,0.9347826086956522,1.0,vim,0.91,0,0.005859375,extreme,openout<=0.10,0.0014699434977956231
