accuracy,adaptation_harm_rate,auroc_ood,calibration_samples,certified_accept_rate,coverage,dataset_manifest,decision_accept,decision_fallback,decision_refine,decision_semantic-HARQ,evaluated_samples,fpr95,name,open_semantic_outage,open_semantic_risk,open_set_f1,prediction_set_size,regime,risk_latency_product,risk_per_joule,samples,seed,semantic_goodput,semantic_outage,users
0.022790055248618768,0.0,0.5710556081649831,384,0.0,0.11970534069981584,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,3715,350,116,163,4344,0.9557291666666666,full-open_dinov3_vitb16_calrisk_seed2_605097,0.9746971736204576,3.8555979450297277,0.6565557729941291,5.3812154696132595,full-open,8.22083777312506,0.0004930873537311521,20000,2,0.007545352384010275,0.9772099447513812,4
0.9453125,0.043478260869565216,0.5,384,0.0,0.7161458333333334,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,257,108,5,14,384,1.0,resource-open_dinov3_vitb16_calrisk_seed0_605097,0.0038910505836575876,0.42903917021573906,0.0,0.71875,resource-open,0.9365120637365373,0.0006405481788828574,20000,0,0.24639076034648702,0.0546875,4
0.8802083333333334,0.2608695652173913,0.5,384,0.0,0.7265625,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,250,105,17,12,384,1.0,resource-open_dinov3_vitb16_calrisk_seed1_605097,0.0,0.4014614187244896,0.0,0.7265625,resource-open,0.8825878377271145,0.0006007203631969004,20000,1,0.24271844660194175,0.11979166666666667,4
0.9036458333333334,0.08695652173913043,0.5,384,0.0,0.7239583333333334,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,247,106,9,22,384,1.0,resource-open_dinov3_vitb16_calrisk_seed2_605097,0.0,0.412184156564412,0.0,0.7239583333333334,resource-open,0.9136748803844409,0.0006103719185020152,20000,2,0.2381870781099325,0.09635416666666667,4
0.3841309823677582,0.1111111111111111,0.9861269725913622,384,0.0,0.16120906801007556,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,242,1332,6,8,1588,0.09635416666666667,source-open_dinov3_vitb16_calrisk_seed0_605097,0.0,0.7118628513445188,0.7947947947947948,0.16120906801007556,source-open,1.8887675931077317,0.00026286431496049895,20000,0,0.07063631056625802,0.6158690176322418,4
0.5182619647355164,0.21212121212121213,0.9705646975359912,384,0.0,0.16435768261964737,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,233,1327,12,16,1588,0.21875,source-open_dinov3_vitb16_calrisk_seed1_605097,0.004291845493562232,0.7008951302746207,0.7927927927927928,0.16876574307304787,source-open,1.8636395453851635,0.0002584326279542159,20000,1,0.06773722627737226,0.4817380352644836,4
0.42002518891687657,0.1414141414141414,0.9787881540697675,384,0.0,0.16624685138539042,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,238,1323,10,17,1588,0.12760416666666666,source-open_dinov3_vitb16_calrisk_seed2_605097,0.0,0.6985080475326512,0.7917917917917917,0.16750629722921914,source-open,1.855093098025368,0.00025750499429796485,20000,2,0.06936753133197318,0.5799748110831234,4
0.303921568627451,0.1348314606741573,0.9970316491060025,384,0.0,0.1792717086834734,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,242,1172,6,8,1428,0.020833333333333332,task-open_dinov3_vitb16_calrisk_seed0_605097,0.0,0.6883028755861619,0.8122866894197952,0.1792717086834734,task-open,1.8149409297844494,0.00028254294798496065,20000,0,0.07791371538956858,0.696078431372549,4
0.2941176470588235,0.15730337078651685,0.9988650423052363,384,0.0,0.18137254901960784,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,232,1168,12,16,1428,0.010416666666666666,task-open_dinov3_vitb16_calrisk_seed1_605097,0.0,0.6753081805462818,0.8122866894197952,0.18347338935574228,task-open,1.785405115430316,0.00027675430537530543,20000,1,0.07474226804123711,0.7058823529411765,4
0.34173669467787116,0.10112359550561797,0.997415788633461,384,0.0,0.18487394957983194,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_facebook__dinov3-vitb16-pretrain-lvd1689m.csv,238,1164,10,16,1428,0.018229166666666668,task-open_dinov3_vitb16_calrisk_seed2_605097,0.0,0.6738591734655843,0.8122866894197952,0.18627450980392157,task-open,1.7787428350568852,0.00027616047435170083,20000,2,0.07652733118971061,0.6582633053221288,4
