accuracy,adaptation_harm_rate,auroc_ood,calibration_samples,certified_accept_rate,coverage,dataset_manifest,decision_accept,evaluated_samples,fpr95,name,open_semantic_outage,open_semantic_risk,open_set_f1,prediction_set_size,regime,risk_latency_product,risk_per_joule,samples,seed,semantic_goodput,semantic_outage,users
0.1640625,0.0,0.5,256,0.0,0.84375,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,384,384,1.0,channel-open_604546,0.8359375,1.064226858939528,0.0,5.044270833333333,channel-open,1.9156083460911444,0.0016302494775421658,512,0,0.0546875,0.8359375,4
0.0,0.0,0.5,256,0.0,0.0,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,512,512,0.0,class-open_604546,1.0,5.059500000000001,0.6666666666666666,5.291015625,class-open,9.107099999999923,0.0058128446691176,512,0,0.0,1.0,4
0.17447916666666663,0.0,0.5,256,0.0,0.90625,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,384,384,1.0,closed-id_604546,0.8255208333333334,1.0048784822006727,0.0,5.268229166666667,closed-id,1.808781267961205,0.0015393359102338704,512,0,0.058159722222222224,0.8255208333333334,4
0.095703125,0.0,0.4895703611457036,256,0.0,0.50390625,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,512,512,0.9315068493150684,full-open_604546,0.904296875,2.7785652100765965,0.4327731092436975,5.302734375,full-open,5.00141737813783,0.0031922853976063576,512,0,0.031901041666666664,0.904296875,4
0.17708333333333337,0.0,0.5,256,0.0,0.90625,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,384,384,1.0,resource-open_604546,0.8229166666666666,0.9948205816107052,0.0,5.3046875,resource-open,1.7906770468992637,0.0015239285870261997,512,0,0.059027777777777776,0.8229166666666666,4
0.587890625,0.0,0.5,256,0.0,0.951171875,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,512,512,1.0,source-open_604546,0.412109375,0.8290202982630857,0.0,5.71484375,source-open,1.492236536873541,0.0009524589823794564,512,0,0.19596354166666666,0.412109375,4
0.07421875,0.0,0.5,256,0.0,0.3828125,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,512,512,1.0,task-open_604546,0.92578125,3.1813171210984255,0.0,5.97265625,task-open,5.726370817977116,0.003655005883614889,512,0,0.024739583333333332,0.92578125,4
