accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
26,26,1.0,0.0,0,0.72265625,0.958740234375,DINOv3,0.1015625,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.1015625,mild,0.001235653893666866
39,39,1.0,0.0,0,0.72265625,0.958740234375,DINOv3,0.15234375,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.15234375,mild,0.0017219354087240073
52,52,1.0,0.0,0,0.72265625,0.958740234375,DINOv3,0.203125,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.203125,mild,0.0021892706857027378
64,64,1.0,0.0,0,0.72265625,0.958740234375,DINOv3,0.25,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.25,mild,0.002891705381028453
77,77,1.0,0.0,0,0.72265625,0.958740234375,DINOv3,0.30078125,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.30078125,mild,0.003730921964728744
90,90,1.0,0.0,0,0.72265625,0.958740234375,DINOv3,0.3515625,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.3515625,mild,0.0054754683573785
103,103,1.0,0.0,0,0.72265625,0.958740234375,DINOv3,0.40234375,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.40234375,mild,0.007695986458585602
115,115,1.0,0.0,0,0.72265625,0.958740234375,DINOv3,0.44921875,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.44921875,mild,0.012795018270213204
128,128,1.0,0.0,0,0.72265625,0.958740234375,DINOv3,0.5,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.5,mild,0.022541343587748452
142,141,0.9929577464788732,0.007042253521126761,1,0.72265625,0.958740234375,DINOv3,0.5546875,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.55078125,mild,0.03345417302307507
154,152,0.987012987012987,0.012987012987012988,2,0.72265625,0.958740234375,DINOv3,0.6015625,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.59375,mild,0.06661660278567348
166,163,0.9819277108433735,0.018072289156626505,3,0.72265625,0.958740234375,DINOv3,0.6484375,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.63671875,mild,0.10880947154900839
179,171,0.9553072625698324,0.0446927374301676,8,0.72265625,0.958740234375,DINOv3,0.69921875,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.66796875,mild,0.1671695035345551
192,178,0.9270833333333334,0.07291666666666667,14,0.72265625,0.958740234375,DINOv3,0.75,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.6953125,mild,0.2404907808457775
205,182,0.8878048780487805,0.11219512195121951,23,0.72265625,0.958740234375,DINOv3,0.80078125,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.7109375,mild,0.39288657491432066
217,184,0.847926267281106,0.15207373271889402,33,0.72265625,0.958740234375,DINOv3,0.84765625,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.71875,mild,0.4772739002950001
230,185,0.8043478260869565,0.1956521739130435,45,0.72265625,0.958740234375,DINOv3,0.8984375,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.72265625,mild,0.5718716375933766
243,185,0.7613168724279835,0.23868312757201646,58,0.72265625,0.958740234375,DINOv3,0.94921875,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.72265625,mild,0.6430486050892982
256,185,0.72265625,0.27734375,71,0.72265625,0.958740234375,DINOv3,1.0,msp,0.125,0.9635416666666666,dino_msp,0.25,0,0.72265625,mild,0.7486571094402936
1,1,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.00390625,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.00390625,mild,-9.600412241937619
13,13,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.05078125,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.05078125,mild,-7.518220019833706
27,27,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.10546875,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.10546875,mild,-7.1365667877076415
39,39,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.15234375,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.15234375,mild,-6.8994612873853765
52,52,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.203125,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.203125,mild,-6.664080238588101
64,64,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.25,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.25,mild,-6.492136171075397
77,77,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.30078125,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.30078125,mild,-6.185506011569099
90,90,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.3515625,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.3515625,mild,-6.050727808574786
103,103,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.40234375,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.40234375,mild,-5.715756797065773
115,115,1.0,0.0,0,0.72265625,0.9746907552083334,DINOv3,0.44921875,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.44921875,mild,-5.2542748143801745
128,127,0.9921875,0.0078125,1,0.72265625,0.9746907552083334,DINOv3,0.5,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.49609375,mild,-5.022337956970285
141,140,0.9929078014184397,0.0070921985815602835,1,0.72265625,0.9746907552083334,DINOv3,0.55078125,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.546875,mild,-4.56060724013233
155,154,0.9935483870967742,0.0064516129032258064,1,0.72265625,0.9746907552083334,DINOv3,0.60546875,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.6015625,mild,-4.0889489447265674
166,162,0.9759036144578314,0.024096385542168676,4,0.72265625,0.9746907552083334,DINOv3,0.6484375,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.6328125,mild,-3.7818033769396564
179,171,0.9553072625698324,0.0446927374301676,8,0.72265625,0.9746907552083334,DINOv3,0.69921875,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.66796875,mild,-3.4134965177451164
192,180,0.9375,0.0625,12,0.72265625,0.9746907552083334,DINOv3,0.75,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.703125,mild,-2.9692450299065056
205,183,0.8926829268292683,0.1073170731707317,22,0.72265625,0.9746907552083334,DINOv3,0.80078125,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.71484375,mild,-2.6546852185446377
