cal_goodput,cal_goodput_per_resource,cal_openout,cal_openout_upper,cal_refine_rate,cal_resource_per_sample,method,q1,q2,qr,resource_budget,route,seed,target_openout,task,threshold
0.2994791666666667,,0.002890173410404624,0.012801746923992054,,,opensemcom_receiver_only,,,,0.8,,0,0.1,full-open-mild,0.0003624920335337645
0.2994791666666667,,0.002890173410404624,0.012801746923992054,,,opensemcom_no_channel,,,,0.8,,0,0.1,full-open-mild,0.00037497522950433757
0.3333333333333333,0.8050314465408805,0.04477611940298507,0.06493091685985164,0.0,0.4140625,opensemcom_progressive,0.6500003264690193,0.6500003264690193,3.702290900395129e-07,0.8,trained_receiver_core,0,0.1,full-open-mild,
0.2960069444444444,,0.014450867052023121,0.029326365948817334,,,dino_detector,,,,1.0,,0,0.1,full-open-mild,0.018280373043644955
0.2994791666666667,,0.002890173410404624,0.012801746923992054,,,ensemble_detector,,,,1.0,,0,0.1,full-open-mild,0.003146479664906919
0.09722222222222222,,0.034482758620689655,0.07445525120470552,,,deepjscc_pca,,,,1.0,,0,0.1,full-open-mild,0.06202814696405781
0.2994791666666667,,0.002890173410404624,0.012801746923992054,,,witt_context_style,,,,1.0,,0,0.1,full-open-mild,0.003235464892213283
0.2994791666666667,,0.002890173410404624,0.012801746923992054,,,fixed_refine_all,,,,1.0,,0,0.1,full-open-mild,0.003235464892213283
0.2994791666666667,,0.002890173410404624,0.012801746923992054,,,opensemcom_receiver_only,,,,1.0,,0,0.1,full-open-mild,0.0003624920335337645
0.2994791666666667,,0.002890173410404624,0.012801746923992054,,,opensemcom_no_channel,,,,1.0,,0,0.1,full-open-mild,0.00037497522950433757
0.3333333333333333,0.8050314465408805,0.04477611940298507,0.06493091685985164,0.0,0.4140625,opensemcom_progressive,0.6500003264690193,0.6500003264690193,3.702290900395129e-07,1.0,trained_receiver_core,0,0.1,full-open-mild,
0.0,,0.0,0.0,,,dino_detector,,,,0.3,,0,0.01,full-open-medium,-8.799814725662758e-07
0.0,,0.0,0.0,,,ensemble_detector,,,,0.3,,0,0.01,full-open-medium,-6.118528461426728e-07
0.0,,0.0,0.0,,,deepjscc_pca,,,,0.3,,0,0.01,full-open-medium,-9.99967099539866e-07
0.0,,0.0,0.0,,,witt_context_style,,,,0.3,,0,0.01,full-open-medium,-6.29770909960487e-07
0.0,,0.0,0.0,,,fixed_refine_all,,,,0.3,,0,0.01,full-open-medium,-6.29770909960487e-07
0.0,,0.0,0.0,,,opensemcom_receiver_only,,,,0.3,,0,0.01,full-open-medium,5.80988700398667e-05
0.0,,0.0,0.0,,,opensemcom_no_channel,,,,0.3,,0,0.01,full-open-medium,6.364369915751213e-05
0.0,0.0,0.0,0.0,0.0,0.0,opensemcom_progressive,-8.799814725662758e-07,-8.799814725662758e-07,-6.29770909960487e-07,0.3,dino_core,0,0.01,full-open-medium,
0.0,,0.0,0.0,,,dino_detector,,,,0.45,,0,0.01,full-open-medium,-8.799814725662758e-07
0.0,,0.0,0.0,,,ensemble_detector,,,,0.45,,0,0.01,full-open-medium,-6.118528461426728e-07
0.0,,0.0,0.0,,,deepjscc_pca,,,,0.45,,0,0.01,full-open-medium,-9.99967099539866e-07
0.0,,0.0,0.0,,,witt_context_style,,,,0.45,,0,0.01,full-open-medium,-6.29770909960487e-07
0.0,,0.0,0.0,,,fixed_refine_all,,,,0.45,,0,0.01,full-open-medium,-6.29770909960487e-07
0.0,,0.0,0.0,,,opensemcom_receiver_only,,,,0.45,,0,0.01,full-open-medium,5.80988700398667e-05
0.0,,0.0,0.0,,,opensemcom_no_channel,,,,0.45,,0,0.01,full-open-medium,6.364369915751213e-05
0.2986111111111111,0.696638315107331,0.0,0.007757948320341885,0.09461805555555555,0.4286458333333333,opensemcom_progressive,0.00021460290802853194,0.0031293928229882543,0.0031293928229882543,0.45,dino_channel_fusion_core,0,0.01,full-open-medium,
0.0,,0.0,0.0,,,dino_detector,,,,0.6,,0,0.01,full-open-medium,-8.799814725662758e-07
0.0,,0.0,0.0,,,ensemble_detector,,,,0.6,,0,0.01,full-open-medium,-6.118528461426728e-07
0.0,,0.0,0.0,,,deepjscc_pca,,,,0.6,,0,0.01,full-open-medium,-9.99967099539866e-07
0.0,,0.0,0.0,,,witt_context_style,,,,0.6,,0,0.01,full-open-medium,-6.29770909960487e-07
0.0,,0.0,0.0,,,fixed_refine_all,,,,0.6,,0,0.01,full-open-medium,-6.29770909960487e-07
0.0,,0.0,0.0,,,opensemcom_receiver_only,,,,0.6,,0,0.01,full-open-medium,5.80988700398667e-05
0.0,,0.0,0.0,,,opensemcom_no_channel,,,,0.6,,0,0.01,full-open-medium,6.364369915751213e-05
0.2986111111111111,0.696638315107331,0.0,0.007757948320341885,0.09461805555555555,0.4286458333333333,opensemcom_progressive,0.00021460290802853194,0.0031293928229882543,0.0031293928229882543,0.6,dino_channel_fusion_core,0,0.01,full-open-medium,
0.0,,0.0,0.0,,,dino_detector,,,,0.8,,0,0.01,full-open-medium,-8.799814725662758e-07
0.0,,0.0,0.0,,,ensemble_detector,,,,0.8,,0,0.01,full-open-medium,-6.118528461426728e-07
0.0,,0.0,0.0,,,deepjscc_pca,,,,0.8,,0,0.01,full-open-medium,-9.99967099539866e-07
0.0,,0.0,0.0,,,witt_context_style,,,,0.8,,0,0.01,full-open-medium,-6.29770909960487e-07
0.0,,0.0,0.0,,,fixed_refine_all,,,,0.8,,0,0.01,full-open-medium,-6.29770909960487e-07
0.0,,0.0,0.0,,,opensemcom_receiver_only,,,,0.8,,0,0.01,full-open-medium,5.80988700398667e-05
0.0,,0.0,0.0,,,opensemcom_no_channel,,,,0.8,,0,0.01,full-open-medium,6.364369915751213e-05
0.2986111111111111,0.696638315107331,0.0,0.007757948320341885,0.09461805555555555,0.4286458333333333,opensemcom_progressive,0.00021460290802853194,0.0031293928229882543,0.0031293928229882543,0.8,dino_channel_fusion_core,0,0.01,full-open-medium,
0.0,,0.0,0.0,,,dino_detector,,,,1.0,,0,0.01,full-open-medium,-8.799814725662758e-07
0.0,,0.0,0.0,,,ensemble_detector,,,,1.0,,0,0.01,full-open-medium,-6.118528461426728e-07
0.0,,0.0,0.0,,,deepjscc_pca,,,,1.0,,0,0.01,full-open-medium,-9.99967099539866e-07
