accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,coverage,goodput_per_resource,method,refine_rate,reject_rate,resource_budget,resource_per_sample,resource_units,seed,semantic_goodput,target_openout,task
399,384,0.9624060150375939,0.03759398496240601,15,0.9899553571428571,0.4453125,0.7265846736045412,ensemble_detector,0.0,0.5546875,0.8,0.58984375,528.5,0,0.42857142857142855,0.1,full-open
146,141,0.9657534246575342,0.03424657534246575,5,0.9274553571428571,0.16294642857142858,0.7957110609480813,deepjscc_pca,0.0,0.8370535714285714,0.8,0.19776785714285713,177.2,0,0.15736607142857142,0.1,full-open
398,384,0.964824120603015,0.035175879396984924,14,0.9888392857142857,0.44419642857142855,0.6326194398682043,witt_context_style,0.0,0.5558035714285714,0.8,0.677455357142857,606.9999999999999,0,0.42857142857142855,0.1,full-open
398,384,0.964824120603015,0.035175879396984924,14,0.9888392857142857,0.44419642857142855,0.5592775997669677,fixed_refine_all,0.0,0.5558035714285714,0.8,0.7662946428571429,686.6,0,0.42857142857142855,0.1,full-open
386,378,0.9792746113989638,0.02072538860103627,8,0.9720982142857143,0.43080357142857145,0.7318489835430784,opensemcom_progressive,0.06584821428571429,0.5691964285714286,0.8,0.5764508928571429,516.5,0,0.421875,0.1,full-open
376,370,0.9840425531914894,0.015957446808510637,6,0.9732142857142857,0.41964285714285715,0.8644859813084113,dino_detector,0.0,0.5803571428571429,1.0,0.47767857142857145,428.0,0,0.41294642857142855,0.1,full-open
399,384,0.9624060150375939,0.03759398496240601,15,0.9899553571428571,0.4453125,0.7265846736045412,ensemble_detector,0.0,0.5546875,1.0,0.58984375,528.5,0,0.42857142857142855,0.1,full-open
146,141,0.9657534246575342,0.03424657534246575,5,0.9274553571428571,0.16294642857142858,0.7957110609480813,deepjscc_pca,0.0,0.8370535714285714,1.0,0.19776785714285713,177.2,0,0.15736607142857142,0.1,full-open
398,384,0.964824120603015,0.035175879396984924,14,0.9888392857142857,0.44419642857142855,0.6326194398682043,witt_context_style,0.0,0.5558035714285714,1.0,0.677455357142857,606.9999999999999,0,0.42857142857142855,0.1,full-open
398,384,0.964824120603015,0.035175879396984924,14,0.9888392857142857,0.44419642857142855,0.5592775997669677,fixed_refine_all,0.0,0.5558035714285714,1.0,0.7662946428571429,686.6,0,0.42857142857142855,0.1,full-open
386,378,0.9792746113989638,0.02072538860103627,8,0.9720982142857143,0.43080357142857145,0.7318489835430784,opensemcom_progressive,0.06584821428571429,0.5691964285714286,1.0,0.5764508928571429,516.5,0,0.421875,0.1,full-open
3,3,1.0,0.0,0,0.4507042253521127,0.02112676056338028,0.1775147928994083,dino_detector,0.0,0.9788732394366197,0.6,0.11901408450704225,16.9,0,0.02112676056338028,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4014084507042254,0.007042253521126761,0.06535947712418301,ensemble_detector,0.0,0.9929577464788732,0.6,0.10774647887323945,15.3,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.38028169014084506,0.007042253521126761,0.06756756756756756,deepjscc_pca,0.0,0.9929577464788732,0.6,0.10422535211267606,14.8,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4084507042253521,0.007042253521126761,0.06451612903225806,witt_context_style,0.0,0.9929577464788732,0.6,0.1091549295774648,15.500000000000002,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4084507042253521,0.007042253521126761,0.06369426751592357,fixed_refine_all,0.0,0.9929577464788732,0.6,0.11056338028169015,15.700000000000001,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4507042253521127,0.007042253521126761,0.0662251655629139,opensemcom_progressive,0.0,0.9929577464788732,0.6,0.1063380281690141,15.100000000000001,0,0.007042253521126761,0.01,deepsense-beam
3,3,1.0,0.0,0,0.4507042253521127,0.02112676056338028,0.1775147928994083,dino_detector,0.0,0.9788732394366197,0.8,0.11901408450704225,16.9,0,0.02112676056338028,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4014084507042254,0.007042253521126761,0.06535947712418301,ensemble_detector,0.0,0.9929577464788732,0.8,0.10774647887323945,15.3,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.38028169014084506,0.007042253521126761,0.06756756756756756,deepjscc_pca,0.0,0.9929577464788732,0.8,0.10422535211267606,14.8,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4084507042253521,0.007042253521126761,0.06451612903225806,witt_context_style,0.0,0.9929577464788732,0.8,0.1091549295774648,15.500000000000002,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4084507042253521,0.007042253521126761,0.06369426751592357,fixed_refine_all,0.0,0.9929577464788732,0.8,0.11056338028169015,15.700000000000001,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4507042253521127,0.007042253521126761,0.0662251655629139,opensemcom_progressive,0.0,0.9929577464788732,0.8,0.1063380281690141,15.100000000000001,0,0.007042253521126761,0.01,deepsense-beam
3,3,1.0,0.0,0,0.4507042253521127,0.02112676056338028,0.1775147928994083,dino_detector,0.0,0.9788732394366197,1.0,0.11901408450704225,16.9,0,0.02112676056338028,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4014084507042254,0.007042253521126761,0.06535947712418301,ensemble_detector,0.0,0.9929577464788732,1.0,0.10774647887323945,15.3,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.38028169014084506,0.007042253521126761,0.06756756756756756,deepjscc_pca,0.0,0.9929577464788732,1.0,0.10422535211267606,14.8,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4084507042253521,0.007042253521126761,0.06451612903225806,witt_context_style,0.0,0.9929577464788732,1.0,0.1091549295774648,15.500000000000002,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4084507042253521,0.007042253521126761,0.06369426751592357,fixed_refine_all,0.0,0.9929577464788732,1.0,0.11056338028169015,15.700000000000001,0,0.007042253521126761,0.01,deepsense-beam
1,1,1.0,0.0,0,0.4507042253521127,0.007042253521126761,0.0662251655629139,opensemcom_progressive,0.0,0.9929577464788732,1.0,0.1063380281690141,15.100000000000001,0,0.007042253521126761,0.01,deepsense-beam
3,3,1.0,0.0,0,0.4507042253521127,0.02112676056338028,0.1775147928994083,dino_detector,0.0,0.9788732394366197,0.6,0.11901408450704225,16.9,0,0.02112676056338028,0.02,deepsense-beam
1,1,1.0,0.0,0,0.4014084507042254,0.007042253521126761,0.06535947712418301,ensemble_detector,0.0,0.9929577464788732,0.6,0.10774647887323945,15.3,0,0.007042253521126761,0.02,deepsense-beam
1,1,1.0,0.0,0,0.38028169014084506,0.007042253521126761,0.06756756756756756,deepjscc_pca,0.0,0.9929577464788732,0.6,0.10422535211267606,14.8,0,0.007042253521126761,0.02,deepsense-beam
1,1,1.0,0.0,0,0.4084507042253521,0.007042253521126761,0.06451612903225806,witt_context_style,0.0,0.9929577464788732,0.6,0.1091549295774648,15.500000000000002,0,0.007042253521126761,0.02,deepsense-beam
1,1,1.0,0.0,0,0.4084507042253521,0.007042253521126761,0.06369426751592357,fixed_refine_all,0.0,0.9929577464788732,0.6,0.11056338028169015,15.700000000000001,0,0.007042253521126761,0.02,deepsense-beam
1,1,1.0,0.0,0,0.4507042253521127,0.007042253521126761,0.0662251655629139,opensemcom_progressive,0.0,0.9929577464788732,0.6,0.1063380281690141,15.100000000000001,0,0.007042253521126761,0.02,deepsense-beam
