accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,goodput_per_resource,method,refine_rate,reject_rate,resource_budget,resource_per_sample,resource_units,seed,semantic_goodput,target_openout,task
1,1,1.0,0.0,0,0.916030534351145,0.746969696969697,0.007633587786259542,0.7916666666666666,0.0684931506849315,fixed_refine_all,0.0,0.9923664122137404,0.6,0.11145038167938931,14.6,0,0.007633587786259542,0.05,deepsense-beam
62,61,0.9838709677419355,0.016129032258064516,1,0.9236641221374046,0.7537190082644628,0.4732824427480916,0.5785123966942148,0.7503075030750308,opensemcom_receiver_only,0.0,0.5267175572519084,0.6,0.6206106870229008,81.3,0,0.46564885496183206,0.05,deepsense-beam
65,62,0.9538461538461539,0.046153846153846156,3,0.9312977099236641,0.6475409836065574,0.4961832061068702,0.8688524590163934,0.7328605200945627,opensemcom_no_channel,0.0,0.5038167938931297,0.6,0.6458015267175572,84.6,0,0.4732824427480916,0.05,deepsense-beam
77,74,0.961038961038961,0.03896103896103896,3,0.9236641221374046,0.7305785123966942,0.5877862595419847,0.7603305785123967,0.8980582524271844,opensemcom_progressive,0.0,0.4122137404580153,0.6,0.6290076335877863,82.4,0,0.5648854961832062,0.05,deepsense-beam
1,1,1.0,0.0,0,0.9083969465648855,0.8312324929971989,0.007633587786259542,0.7563025210084033,0.07142857142857142,dino_detector,0.0,0.9923664122137404,0.8,0.10687022900763359,14.0,0,0.007633587786259542,0.05,deepsense-beam
74,71,0.9594594594594594,0.04054054054054054,3,0.916030534351145,0.753030303030303,0.5648854961832062,0.7833333333333333,0.7513227513227513,ensemble_detector,0.0,0.4351145038167939,0.8,0.7213740458015268,94.5,0,0.5419847328244275,0.05,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.621251629726206,0.0,0.8050847457627118,0.0,deepjscc_pca,0.0,1.0,0.8,0.1,13.100000000000001,0,0.0,0.05,deepsense-beam
74,71,0.9594594594594594,0.04054054054054054,3,0.916030534351145,0.746969696969697,0.5648854961832062,0.7916666666666666,0.6495882891125343,witt_context_style,0.0,0.4351145038167939,0.8,0.8343511450381679,109.3,0,0.5419847328244275,0.05,deepsense-beam
69,66,0.9565217391304348,0.043478260869565216,3,0.916030534351145,0.746969696969697,0.5267175572519084,0.7916666666666666,0.5660377358490566,fixed_refine_all,0.0,0.4732824427480916,0.8,0.8900763358778626,116.60000000000001,0,0.5038167938931297,0.05,deepsense-beam
62,61,0.9838709677419355,0.016129032258064516,1,0.9236641221374046,0.7537190082644628,0.4732824427480916,0.5785123966942148,0.7503075030750308,opensemcom_receiver_only,0.0,0.5267175572519084,0.8,0.6206106870229008,81.3,0,0.46564885496183206,0.05,deepsense-beam
65,62,0.9538461538461539,0.046153846153846156,3,0.9312977099236641,0.6475409836065574,0.4961832061068702,0.8688524590163934,0.7328605200945627,opensemcom_no_channel,0.0,0.5038167938931297,0.8,0.6458015267175572,84.6,0,0.4732824427480916,0.05,deepsense-beam
84,81,0.9642857142857143,0.03571428571428571,3,0.9236641221374046,0.7107438016528925,0.6412213740458015,0.7603305785123967,0.7833655705996131,opensemcom_progressive,0.1297709923664122,0.35877862595419846,0.8,0.7893129770992366,103.4,0,0.6183206106870229,0.05,deepsense-beam
1,1,1.0,0.0,0,0.9083969465648855,0.8312324929971989,0.007633587786259542,0.7563025210084033,0.07142857142857142,dino_detector,0.0,0.9923664122137404,1.0,0.10687022900763359,14.0,0,0.007633587786259542,0.05,deepsense-beam
74,71,0.9594594594594594,0.04054054054054054,3,0.916030534351145,0.753030303030303,0.5648854961832062,0.7833333333333333,0.7513227513227513,ensemble_detector,0.0,0.4351145038167939,1.0,0.7213740458015268,94.5,0,0.5419847328244275,0.05,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.621251629726206,0.0,0.8050847457627118,0.0,deepjscc_pca,0.0,1.0,1.0,0.1,13.100000000000001,0,0.0,0.05,deepsense-beam
74,71,0.9594594594594594,0.04054054054054054,3,0.916030534351145,0.746969696969697,0.5648854961832062,0.7916666666666666,0.6495882891125343,witt_context_style,0.0,0.4351145038167939,1.0,0.8343511450381679,109.3,0,0.5419847328244275,0.05,deepsense-beam
74,71,0.9594594594594594,0.04054054054054054,3,0.916030534351145,0.746969696969697,0.5648854961832062,0.7916666666666666,0.572119258662369,fixed_refine_all,0.0,0.4351145038167939,1.0,0.9473282442748092,124.10000000000001,0,0.5419847328244275,0.05,deepsense-beam
62,61,0.9838709677419355,0.016129032258064516,1,0.9236641221374046,0.7537190082644628,0.4732824427480916,0.5785123966942148,0.7503075030750308,opensemcom_receiver_only,0.0,0.5267175572519084,1.0,0.6206106870229008,81.3,0,0.46564885496183206,0.05,deepsense-beam
65,62,0.9538461538461539,0.046153846153846156,3,0.9312977099236641,0.6475409836065574,0.4961832061068702,0.8688524590163934,0.7328605200945627,opensemcom_no_channel,0.0,0.5038167938931297,1.0,0.6458015267175572,84.6,0,0.4732824427480916,0.05,deepsense-beam
84,81,0.9642857142857143,0.03571428571428571,3,0.9236641221374046,0.7107438016528925,0.6412213740458015,0.7603305785123967,0.7833655705996131,opensemcom_progressive,0.1297709923664122,0.35877862595419846,1.0,0.7893129770992366,103.4,0,0.6183206106870229,0.05,deepsense-beam
21,21,1.0,0.0,0,0.9083969465648855,0.8312324929971989,0.16030534351145037,0.7563025210084033,0.65625,dino_detector,0.0,0.8396946564885496,0.3,0.24427480916030533,32.0,0,0.16030534351145037,0.1,deepsense-beam
0,0,0.0,0.0,0,0.916030534351145,0.753030303030303,0.0,0.7833333333333333,0.0,ensemble_detector,0.0,1.0,0.3,0.1,13.100000000000001,0,0.0,0.1,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.621251629726206,0.0,0.8050847457627118,0.0,deepjscc_pca,0.0,1.0,0.3,0.1,13.100000000000001,0,0.0,0.1,deepsense-beam
1,1,1.0,0.0,0,0.916030534351145,0.746969696969697,0.007633587786259542,0.7916666666666666,0.06944444444444445,witt_context_style,0.0,0.9923664122137404,0.3,0.1099236641221374,14.4,0,0.007633587786259542,0.1,deepsense-beam
1,1,1.0,0.0,0,0.916030534351145,0.746969696969697,0.007633587786259542,0.7916666666666666,0.0684931506849315,fixed_refine_all,0.0,0.9923664122137404,0.3,0.11145038167938931,14.6,0,0.007633587786259542,0.1,deepsense-beam
0,0,0.0,0.0,0,0.9236641221374046,0.7537190082644628,0.0,0.5785123966942148,0.0,opensemcom_receiver_only,0.0,1.0,0.3,0.1,13.100000000000001,0,0.0,0.1,deepsense-beam
1,1,1.0,0.0,0,0.9312977099236641,0.6475409836065574,0.007633587786259542,0.8688524590163934,0.07042253521126761,opensemcom_no_channel,0.0,0.9923664122137404,0.3,0.1083969465648855,14.2,0,0.007633587786259542,0.1,deepsense-beam
29,28,0.9655172413793104,0.034482758620689655,1,0.916030534351145,0.753030303030303,0.22137404580152673,0.7833333333333333,0.7142857142857142,opensemcom_progressive,0.0,0.7786259541984732,0.3,0.29923664122137406,39.2,0,0.21374045801526717,0.1,deepsense-beam
51,50,0.9803921568627451,0.0196078431372549,1,0.9083969465648855,0.8312324929971989,0.3893129770992366,0.7563025210084033,0.847457627118644,dino_detector,0.0,0.6106870229007634,0.45,0.45038167938931295,59.0,0,0.3816793893129771,0.1,deepsense-beam
45,44,0.9777777777777777,0.022222222222222223,1,0.916030534351145,0.753030303030303,0.3435114503816794,0.7833333333333333,0.7028753993610224,ensemble_detector,0.0,0.6564885496183206,0.45,0.4778625954198473,62.6,0,0.33587786259541985,0.1,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.621251629726206,0.0,0.8050847457627118,0.0,deepjscc_pca,0.0,1.0,0.45,0.1,13.100000000000001,0,0.0,0.1,deepsense-beam
40,39,0.975,0.025,1,0.916030534351145,0.746969696969697,0.3053435114503817,0.7916666666666666,0.599078341013825,witt_context_style,0.0,0.6946564885496184,0.45,0.49694656488549616,65.1,0,0.29770992366412213,0.1,deepsense-beam
30,29,0.9666666666666667,0.03333333333333333,1,0.916030534351145,0.746969696969697,0.22900763358778625,0.7916666666666666,0.4991394148020654,fixed_refine_all,0.0,0.7709923664122137,0.45,0.4435114503816794,58.1,0,0.22137404580152673,0.1,deepsense-beam
33,33,1.0,0.0,0,0.9236641221374046,0.7537190082644628,0.25190839694656486,0.5785123966942148,0.6680161943319838,opensemcom_receiver_only,0.0,0.7480916030534351,0.45,0.3770992366412214,49.400000000000006,0,0.25190839694656486,0.1,deepsense-beam
43,40,0.9302325581395349,0.06976744186046512,3,0.9312977099236641,0.6475409836065574,0.3282442748091603,0.8688524590163934,0.662251655629139,opensemcom_no_channel,0.0,0.6717557251908397,0.45,0.4610687022900764,60.400000000000006,0,0.3053435114503817,0.1,deepsense-beam
53,51,0.9622641509433962,0.03773584905660377,2,0.916030534351145,0.753030303030303,0.40458015267175573,0.7833333333333333,0.8388157894736843,opensemcom_progressive,0.0,0.5954198473282443,0.45,0.46412213740458014,60.8,0,0.3893129770992366,0.1,deepsense-beam
70,69,0.9857142857142858,0.014285714285714285,1,0.9083969465648855,0.8312324929971989,0.5343511450381679,0.7563025210084033,0.9067017082785809,dino_detector,0.0,0.46564885496183206,0.6,0.5809160305343511,76.1,0,0.5267175572519084,0.1,deepsense-beam
62,59,0.9516129032258065,0.04838709677419355,3,0.916030534351145,0.753030303030303,0.4732824427480916,0.7833333333333333,0.7257072570725708,ensemble_detector,0.0,0.5267175572519084,0.6,0.6206106870229008,81.3,0,0.45038167938931295,0.1,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.621251629726206,0.0,0.8050847457627118,0.0,deepjscc_pca,0.0,1.0,0.6,0.1,13.100000000000001,0,0.0,0.1,deepsense-beam
52,50,0.9615384615384616,0.038461538461538464,2,0.916030534351145,0.746969696969697,0.3969465648854962,0.7916666666666666,0.6195786864931846,witt_context_style,0.0,0.6030534351145038,0.6,0.6160305343511451,80.7,0,0.3816793893129771,0.1,deepsense-beam
45,43,0.9555555555555556,0.044444444444444446,2,0.916030534351145,0.746969696969697,0.3435114503816794,0.7916666666666666,0.533498759305211,fixed_refine_all,0.0,0.6564885496183206,0.6,0.6152671755725191,80.6,0,0.3282442748091603,0.1,deepsense-beam
62,61,0.9838709677419355,0.016129032258064516,1,0.9236641221374046,0.7537190082644628,0.4732824427480916,0.5785123966942148,0.7503075030750308,opensemcom_receiver_only,0.0,0.5267175572519084,0.6,0.6206106870229008,81.3,0,0.46564885496183206,0.1,deepsense-beam
65,62,0.9538461538461539,0.046153846153846156,3,0.9312977099236641,0.6475409836065574,0.4961832061068702,0.8688524590163934,0.7328605200945627,opensemcom_no_channel,0.0,0.5038167938931297,0.6,0.6458015267175572,84.6,0,0.4732824427480916,0.1,deepsense-beam
85,82,0.9647058823529412,0.03529411764705882,3,0.916030534351145,0.7477272727272727,0.648854961832061,0.7833333333333333,0.9151785714285715,opensemcom_progressive,0.0,0.3511450381679389,0.6,0.683969465648855,89.6,0,0.6259541984732825,0.1,deepsense-beam
97,93,0.9587628865979382,0.041237113402061855,4,0.9083969465648855,0.8312324929971989,0.7404580152671756,0.7563025210084033,0.9262948207171314,dino_detector,0.0,0.2595419847328244,0.8,0.7664122137404581,100.4,0,0.7099236641221374,0.1,deepsense-beam
96,91,0.9479166666666666,0.052083333333333336,5,0.916030534351145,0.753030303030303,0.732824427480916,0.7833333333333333,0.7666385846672283,ensemble_detector,0.0,0.26717557251908397,0.8,0.9061068702290076,118.69999999999999,0,0.6946564885496184,0.1,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.621251629726206,0.0,0.8050847457627118,0.0,deepjscc_pca,0.0,1.0,0.8,0.1,13.100000000000001,0,0.0,0.1,deepsense-beam
74,71,0.9594594594594594,0.04054054054054054,3,0.916030534351145,0.746969696969697,0.5648854961832062,0.7916666666666666,0.6495882891125343,witt_context_style,0.0,0.4351145038167939,0.8,0.8343511450381679,109.3,0,0.5419847328244275,0.1,deepsense-beam
69,66,0.9565217391304348,0.043478260869565216,3,0.916030534351145,0.746969696969697,0.5267175572519084,0.7916666666666666,0.5660377358490566,fixed_refine_all,0.0,0.4732824427480916,0.8,0.8900763358778626,116.60000000000001,0,0.5038167938931297,0.1,deepsense-beam
82,79,0.9634146341463414,0.036585365853658534,3,0.9236641221374046,0.7537190082644628,0.6259541984732825,0.5785123966942148,0.7647628267182962,opensemcom_receiver_only,0.0,0.37404580152671757,0.8,0.7885496183206107,103.3,0,0.6030534351145038,0.1,deepsense-beam
85,82,0.9647058823529412,0.03529411764705882,3,0.9312977099236641,0.6475409836065574,0.648854961832061,0.8688524590163934,0.7692307692307693,opensemcom_no_channel,0.0,0.3511450381679389,0.8,0.8137404580152672,106.6,0,0.6259541984732825,0.1,deepsense-beam
106,100,0.9433962264150944,0.05660377358490566,6,0.9236641221374046,0.7305785123966942,0.8091603053435115,0.7603305785123967,0.9216589861751152,opensemcom_progressive,0.0,0.19083969465648856,0.8,0.8282442748091603,108.5,0,0.7633587786259542,0.1,deepsense-beam
97,93,0.9587628865979382,0.041237113402061855,4,0.9083969465648855,0.8312324929971989,0.7404580152671756,0.7563025210084033,0.9262948207171314,dino_detector,0.0,0.2595419847328244,1.0,0.7664122137404581,100.4,0,0.7099236641221374,0.1,deepsense-beam
114,108,0.9473684210526315,0.05263157894736842,6,0.916030534351145,0.753030303030303,0.8702290076335878,0.7833333333333333,0.7797833935018053,ensemble_detector,0.0,0.1297709923664122,1.0,1.0572519083969463,138.49999999999997,0,0.8244274809160306,0.1,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.621251629726206,0.0,0.8050847457627118,0.0,deepjscc_pca,0.0,1.0,1.0,0.1,13.100000000000001,0,0.0,0.1,deepsense-beam
101,96,0.9504950495049505,0.04950495049504951,5,0.916030534351145,0.746969696969697,0.7709923664122137,0.7916666666666666,0.664819944598338,witt_context_style,0.0,0.22900763358778625,1.0,1.1022900763358776,144.39999999999998,0,0.732824427480916,0.1,deepsense-beam
92,87,0.9456521739130435,0.05434782608695652,5,0.916030534351145,0.746969696969697,0.7022900763358778,0.7916666666666666,0.5757776307081403,fixed_refine_all,0.0,0.29770992366412213,1.0,1.1534351145038169,151.10000000000002,0,0.6641221374045801,0.1,deepsense-beam
110,104,0.9454545454545454,0.05454545454545454,6,0.9236641221374046,0.7537190082644628,0.8396946564885496,0.5785123966942148,0.7755406413124534,opensemcom_receiver_only,0.0,0.16030534351145037,1.0,1.0236641221374045,134.1,0,0.7938931297709924,0.1,deepsense-beam
101,96,0.9504950495049505,0.04950495049504951,5,0.9312977099236641,0.6475409836065574,0.7709923664122137,0.8688524590163934,0.7729468599033817,opensemcom_no_channel,0.0,0.22900763358778625,1.0,0.948091603053435,124.19999999999999,0,0.732824427480916,0.1,deepsense-beam
122,114,0.9344262295081968,0.06557377049180328,8,0.916030534351145,0.753030303030303,0.9312977099236641,0.7833333333333333,0.918614020950846,opensemcom_progressive,0.015267175572519083,0.06870229007633588,1.0,0.9473282442748092,124.10000000000001,0,0.8702290076335878,0.1,deepsense-beam
0,0,0.0,0.0,0,0.9709821428571429,0.9941276582695757,0.0,0.010610079575596816,0.0,dino_detector,0.0,1.0,0.3,0.1,89.60000000000001,1,0.0,0.01,full-open
0,0,0.0,0.0,0,0.9877232142857143,0.999811301509588,0.0,0.0,0.0,ensemble_detector,0.0,1.0,0.3,0.1,89.60000000000001,1,0.0,0.01,full-open
0,0,0.0,0.0,0,0.9397321428571429,0.9252659574468085,0.0,0.32180851063829785,0.0,deepjscc_pca,0.0,1.0,0.3,0.1,89.60000000000001,1,0.0,0.01,full-open
0,0,0.0,0.0,0,0.9866071428571429,0.9998266013871889,0.0,0.0,0.0,witt_context_style,0.0,1.0,0.3,0.1,89.60000000000001,1,0.0,0.01,full-open
0,0,0.0,0.0,0,0.9866071428571429,0.9998266013871889,0.0,0.0,0.0,fixed_refine_all,0.0,1.0,0.3,0.1,89.60000000000001,1,0.0,0.01,full-open
0,0,0.0,0.0,0,0.42745535714285715,0.9996081006112613,0.0,0.0,0.0,opensemcom_receiver_only,0.0,1.0,0.3,0.1,89.60000000000001,1,0.0,0.01,full-open
0,0,0.0,0.0,0,0.42745535714285715,0.999531756574494,0.0,0.0,0.0,opensemcom_no_channel,0.0,1.0,0.3,0.1,89.60000000000001,1,0.0,0.01,full-open
0,0,0.0,0.0,0,0.9709821428571429,0.9941276582695757,0.0,0.010610079575596816,0.0,opensemcom_progressive,0.0,1.0,0.3,0.1,89.60000000000001,1,0.0,0.01,full-open
0,0,0.0,0.0,0,0.9709821428571429,0.9941276582695757,0.0,0.010610079575596816,0.0,dino_detector,0.0,1.0,0.45,0.1,89.60000000000001,1,0.0,0.01,full-open
291,291,1.0,0.0,0,0.9877232142857143,0.999811301509588,0.3247767857142857,0.0,0.7102758115694411,ensemble_detector,0.0,0.6752232142857143,0.45,0.45725446428571426,409.7,1,0.3247767857142857,0.01,full-open
0,0,0.0,0.0,0,0.9397321428571429,0.9252659574468085,0.0,0.32180851063829785,0.0,deepjscc_pca,0.0,1.0,0.45,0.1,89.60000000000001,1,0.0,0.01,full-open
289,289,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.32254464285714285,0.0,0.6211046636578552,witt_context_style,0.0,0.6774553571428571,0.45,0.5193080357142856,465.29999999999995,1,0.32254464285714285,0.01,full-open
0,0,0.0,0.0,0,0.9866071428571429,0.9998266013871889,0.0,0.0,0.0,fixed_refine_all,0.0,1.0,0.45,0.1,89.60000000000001,1,0.0,0.01,full-open
303,303,1.0,0.0,0,0.42745535714285715,0.9996081006112613,0.33816964285714285,0.0,0.7164814376921258,opensemcom_receiver_only,0.0,0.6618303571428571,0.45,0.4719866071428571,422.9,1,0.33816964285714285,0.01,full-open
299,299,1.0,0.0,0,0.42745535714285715,0.999531756574494,0.33370535714285715,0.0,0.7144563918757467,opensemcom_no_channel,0.0,0.6662946428571429,0.45,0.46707589285714285,418.5,1,0.33370535714285715,0.01,full-open
343,343,1.0,0.0,0,0.9765625,0.9944244833473486,0.3828125,0.010498687664041995,0.8611599297012302,opensemcom_progressive,0.0,0.6171875,0.45,0.44453125,398.3,1,0.3828125,0.01,full-open
0,0,0.0,0.0,0,0.9709821428571429,0.9941276582695757,0.0,0.010610079575596816,0.0,dino_detector,0.0,1.0,0.6,0.1,89.60000000000001,1,0.0,0.01,full-open
291,291,1.0,0.0,0,0.9877232142857143,0.999811301509588,0.3247767857142857,0.0,0.7102758115694411,ensemble_detector,0.0,0.6752232142857143,0.6,0.45725446428571426,409.7,1,0.3247767857142857,0.01,full-open
0,0,0.0,0.0,0,0.9397321428571429,0.9252659574468085,0.0,0.32180851063829785,0.0,deepjscc_pca,0.0,1.0,0.6,0.1,89.60000000000001,1,0.0,0.01,full-open
289,289,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.32254464285714285,0.0,0.6211046636578552,witt_context_style,0.0,0.6774553571428571,0.6,0.5193080357142856,465.29999999999995,1,0.32254464285714285,0.01,full-open
289,289,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.32254464285714285,0.0,0.5524756260753202,fixed_refine_all,0.0,0.6774553571428571,0.6,0.5838169642857143,523.1,1,0.32254464285714285,0.01,full-open
303,303,1.0,0.0,0,0.42745535714285715,0.9996081006112613,0.33816964285714285,0.0,0.7164814376921258,opensemcom_receiver_only,0.0,0.6618303571428571,0.6,0.4719866071428571,422.9,1,0.33816964285714285,0.01,full-open
299,299,1.0,0.0,0,0.42745535714285715,0.999531756574494,0.33370535714285715,0.0,0.7144563918757467,opensemcom_no_channel,0.0,0.6662946428571429,0.6,0.46707589285714285,418.5,1,0.33370535714285715,0.01,full-open
343,343,1.0,0.0,0,0.9765625,0.9944244833473486,0.3828125,0.010498687664041995,0.8611599297012302,opensemcom_progressive,0.0,0.6171875,0.6,0.44453125,398.3,1,0.3828125,0.01,full-open
0,0,0.0,0.0,0,0.9709821428571429,0.9941276582695757,0.0,0.010610079575596816,0.0,dino_detector,0.0,1.0,0.8,0.1,89.60000000000001,1,0.0,0.01,full-open
291,291,1.0,0.0,0,0.9877232142857143,0.999811301509588,0.3247767857142857,0.0,0.7102758115694411,ensemble_detector,0.0,0.6752232142857143,0.8,0.45725446428571426,409.7,1,0.3247767857142857,0.01,full-open
0,0,0.0,0.0,0,0.9397321428571429,0.9252659574468085,0.0,0.32180851063829785,0.0,deepjscc_pca,0.0,1.0,0.8,0.1,89.60000000000001,1,0.0,0.01,full-open
289,289,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.32254464285714285,0.0,0.6211046636578552,witt_context_style,0.0,0.6774553571428571,0.8,0.5193080357142856,465.29999999999995,1,0.32254464285714285,0.01,full-open
289,289,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.32254464285714285,0.0,0.5524756260753202,fixed_refine_all,0.0,0.6774553571428571,0.8,0.5838169642857143,523.1,1,0.32254464285714285,0.01,full-open
303,303,1.0,0.0,0,0.42745535714285715,0.9996081006112613,0.33816964285714285,0.0,0.7164814376921258,opensemcom_receiver_only,0.0,0.6618303571428571,0.8,0.4719866071428571,422.9,1,0.33816964285714285,0.01,full-open
299,299,1.0,0.0,0,0.42745535714285715,0.999531756574494,0.33370535714285715,0.0,0.7144563918757467,opensemcom_no_channel,0.0,0.6662946428571429,0.8,0.46707589285714285,418.5,1,0.33370535714285715,0.01,full-open
343,343,1.0,0.0,0,0.9765625,0.9944244833473486,0.3828125,0.010498687664041995,0.8611599297012302,opensemcom_progressive,0.0,0.6171875,0.8,0.44453125,398.3,1,0.3828125,0.01,full-open
0,0,0.0,0.0,0,0.9709821428571429,0.9941276582695757,0.0,0.010610079575596816,0.0,dino_detector,0.0,1.0,1.0,0.1,89.60000000000001,1,0.0,0.01,full-open
291,291,1.0,0.0,0,0.9877232142857143,0.999811301509588,0.3247767857142857,0.0,0.7102758115694411,ensemble_detector,0.0,0.6752232142857143,1.0,0.45725446428571426,409.7,1,0.3247767857142857,0.01,full-open
0,0,0.0,0.0,0,0.9397321428571429,0.9252659574468085,0.0,0.32180851063829785,0.0,deepjscc_pca,0.0,1.0,1.0,0.1,89.60000000000001,1,0.0,0.01,full-open
289,289,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.32254464285714285,0.0,0.6211046636578552,witt_context_style,0.0,0.6774553571428571,1.0,0.5193080357142856,465.29999999999995,1,0.32254464285714285,0.01,full-open
289,289,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.32254464285714285,0.0,0.5524756260753202,fixed_refine_all,0.0,0.6774553571428571,1.0,0.5838169642857143,523.1,1,0.32254464285714285,0.01,full-open
303,303,1.0,0.0,0,0.42745535714285715,0.9996081006112613,0.33816964285714285,0.0,0.7164814376921258,opensemcom_receiver_only,0.0,0.6618303571428571,1.0,0.4719866071428571,422.9,1,0.33816964285714285,0.01,full-open
299,299,1.0,0.0,0,0.42745535714285715,0.999531756574494,0.33370535714285715,0.0,0.7144563918757467,opensemcom_no_channel,0.0,0.6662946428571429,1.0,0.46707589285714285,418.5,1,0.33370535714285715,0.01,full-open
343,343,1.0,0.0,0,0.9765625,0.9944244833473486,0.3828125,0.010498687664041995,0.8611599297012302,opensemcom_progressive,0.0,0.6171875,1.0,0.44453125,398.3,1,0.3828125,0.01,full-open
229,229,1.0,0.0,0,0.9709821428571429,0.9941276582695757,0.25558035714285715,0.010610079575596816,0.7744335475143727,dino_detector,0.0,0.7444196428571429,0.3,0.3300223214285714,295.7,1,0.25558035714285715,0.02,full-open
185,185,1.0,0.0,0,0.9877232142857143,0.999811301509588,0.20647321428571427,0.0,0.6311838962811327,ensemble_detector,0.0,0.7935267857142857,0.3,0.32712053571428573,293.1,1,0.20647321428571427,0.02,full-open
0,0,0.0,0.0,0,0.9397321428571429,0.9252659574468085,0.0,0.32180851063829785,0.0,deepjscc_pca,0.0,1.0,0.3,0.1,89.60000000000001,1,0.0,0.02,full-open
144,144,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.16071428571428573,0.0,0.5202312138728323,witt_context_style,0.0,0.8392857142857143,0.3,0.30892857142857144,276.8,1,0.16071428571428573,0.02,full-open
144,144,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.16071428571428573,0.0,0.47120418848167533,fixed_refine_all,0.0,0.8392857142857143,0.3,0.3410714285714286,305.6,1,0.16071428571428573,0.02,full-open
204,204,1.0,0.0,0,0.42745535714285715,0.9996081006112613,0.22767857142857142,0.0,0.6496815286624203,opensemcom_receiver_only,0.0,0.7723214285714286,0.3,0.35044642857142855,314.0,1,0.22767857142857142,0.02,full-open
211,211,1.0,0.0,0,0.42745535714285715,0.999531756574494,0.23549107142857142,0.0,0.6558905812869132,opensemcom_no_channel,0.0,0.7645089285714286,0.3,0.35904017857142856,321.7,1,0.23549107142857142,0.02,full-open
262,262,1.0,0.0,0,0.9765625,0.9944244833473486,0.2924107142857143,0.010498687664041995,0.8051628764597419,opensemcom_progressive,0.0,0.7075892857142857,0.3,0.3631696428571428,325.4,1,0.2924107142857143,0.02,full-open
273,273,1.0,0.0,0,0.9709821428571429,0.9941276582695757,0.3046875,0.010610079575596816,0.8141962421711899,dino_detector,0.0,0.6953125,0.45,0.37421875,335.3,1,0.3046875,0.02,full-open
338,338,1.0,0.0,0,0.9877232142857143,0.999811301509588,0.37723214285714285,0.0,0.7325530992631123,ensemble_detector,0.0,0.6227678571428571,0.45,0.5149553571428571,461.4,1,0.37723214285714285,0.02,full-open
0,0,0.0,0.0,0,0.9397321428571429,0.9252659574468085,0.0,0.32180851063829785,0.0,deepjscc_pca,0.0,1.0,0.45,0.1,89.60000000000001,1,0.0,0.02,full-open
289,289,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.32254464285714285,0.0,0.6211046636578552,witt_context_style,0.0,0.6774553571428571,0.45,0.5193080357142856,465.29999999999995,1,0.32254464285714285,0.02,full-open
249,249,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.2779017857142857,0.0,0.537680846469445,fixed_refine_all,0.0,0.7220982142857143,0.45,0.5168526785714286,463.1,1,0.2779017857142857,0.02,full-open
339,339,1.0,0.0,0,0.42745535714285715,0.9996081006112613,0.3783482142857143,0.0,0.7329729729729729,opensemcom_receiver_only,0.0,0.6216517857142857,0.45,0.5161830357142857,462.5,1,0.3783482142857143,0.02,full-open
340,340,1.0,0.0,0,0.42745535714285715,0.999531756574494,0.3794642857142857,0.0,0.7333908541846419,opensemcom_no_channel,0.0,0.6205357142857143,0.45,0.5174107142857143,463.6,1,0.3794642857142857,0.02,full-open
373,373,1.0,0.0,0,0.42745535714285715,0.9996386382259682,0.41629464285714285,0.0,0.8425570363677434,opensemcom_progressive,0.015625,0.5837053571428571,0.45,0.4940848214285714,442.7,1,0.41629464285714285,0.02,full-open
273,273,1.0,0.0,0,0.9709821428571429,0.9941276582695757,0.3046875,0.010610079575596816,0.8141962421711899,dino_detector,0.0,0.6953125,0.6,0.37421875,335.3,1,0.3046875,0.02,full-open
338,338,1.0,0.0,0,0.9877232142857143,0.999811301509588,0.37723214285714285,0.0,0.7325530992631123,ensemble_detector,0.0,0.6227678571428571,0.6,0.5149553571428571,461.4,1,0.37723214285714285,0.02,full-open
0,0,0.0,0.0,0,0.9397321428571429,0.9252659574468085,0.0,0.32180851063829785,0.0,deepjscc_pca,0.0,1.0,0.6,0.1,89.60000000000001,1,0.0,0.02,full-open
338,338,1.0,0.0,0,0.9866071428571429,0.9998266013871889,0.37723214285714285,0.0,0.6389413988657845,witt_context_style,0.0,0.6227678571428571,0.6,0.5904017857142857,529.0,1,0.37723214285714285,0.02,full-open
