accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
166,162,0.9759036144578314,0.024096385542168676,4,0.71875,0.9689127604166666,0.6484375,0.14583333333333334,0.9583333333333334,msp,0.25,0,0.6328125,mild,0.071026944236639
179,171,0.9553072625698324,0.0446927374301676,8,0.71875,0.9689127604166666,0.69921875,0.14583333333333334,0.9583333333333334,msp,0.25,0,0.66796875,mild,0.10214800626083607
192,179,0.9322916666666666,0.06770833333333333,13,0.71875,0.9689127604166666,0.75,0.14583333333333334,0.9583333333333334,msp,0.25,0,0.69921875,mild,0.15084650816572123
205,184,0.8975609756097561,0.1024390243902439,21,0.71875,0.9689127604166666,0.80078125,0.14583333333333334,0.9583333333333334,msp,0.25,0,0.71875,mild,0.3039714431118621
217,184,0.847926267281106,0.15207373271889402,33,0.71875,0.9689127604166666,0.84765625,0.14583333333333334,0.9583333333333334,msp,0.25,0,0.71875,mild,0.41675457596659105
230,184,0.8,0.2,46,0.71875,0.9689127604166666,0.8984375,0.14583333333333334,0.9583333333333334,msp,0.25,0,0.71875,mild,0.530756473062283
243,184,0.757201646090535,0.24279835390946503,59,0.71875,0.9689127604166666,0.94921875,0.14583333333333334,0.9583333333333334,msp,0.25,0,0.71875,mild,0.5700019304272665
256,184,0.71875,0.28125,72,0.71875,0.9689127604166666,1.0,0.14583333333333334,0.9583333333333334,msp,0.25,0,0.71875,mild,0.7464701003198966
1,1,1.0,0.0,0,0.71875,0.9720865885416666,0.00390625,0.140625,0.9583333333333334,energy,0.25,0,0.00390625,mild,5.9887930518317894e-05
13,13,1.0,0.0,0,0.71875,0.9720865885416666,0.05078125,0.140625,0.9583333333333334,energy,0.25,0,0.05078125,mild,0.0010290816309454236
26,26,1.0,0.0,0,0.71875,0.9720865885416666,0.1015625,0.140625,0.9583333333333334,energy,0.25,0,0.1015625,mild,0.0017714674281340249
39,39,1.0,0.0,0,0.71875,0.9720865885416666,0.15234375,0.140625,0.9583333333333334,energy,0.25,0,0.15234375,mild,0.0029196171748364723
