accuracy,adaptation_harm_rate,auroc_ood,calibration_samples,certified_accept_rate,coverage,dataset_manifest,decision_fallback,decision_refine,decision_semantic-HARQ,evaluated_samples,fpr95,name,open_semantic_outage,open_semantic_risk,open_set_f1,prediction_set_size,regime,risk_latency_product,risk_per_joule,samples,seed,semantic_goodput,semantic_outage,users
0.04969879518072284,0.0,0.9705217380506358,1280,0.0,0.13765060240963856,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_dinov3_mixed_open_calibration.csv,2684,45,591,3320,0.23697916666666666,full-open_dinov3_torch_selective_login_seed0_login_20260617221622,0.0,0.8095385211415725,0.7461029254751227,4.4313253012048195,full-open,3.353976613946485,7.71503403356116e-05,20000,0,0.0,0.9503012048192772,4
0.04969879518072284,0.03864734299516908,0.967297573938465,1280,0.0,0.13373493975903614,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_dinov3_mixed_open_calibration.csv,446,2051,823,3320,0.22916666666666666,full-open_dinov3_torch_selective_login_seed1_login_20260617221622,0.0,0.8141422553798101,0.7342099590428971,4.396987951807229,full-open,3.2685849764932198,7.831302956712294e-05,20000,1,0.0,0.9503012048192772,4
0.04487951807228918,0.03864734299516908,0.9724979244720708,1280,0.0,0.13012048192771083,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_dinov3_mixed_open_calibration.csv,2081,613,626,3320,0.15364583333333334,full-open_dinov3_torch_selective_login_seed2_login_20260617221622,0.0,0.81999342743415,0.7862753203803224,4.3512048192771084,full-open,3.326160086522801,7.910031615628709e-05,20000,2,0.0,0.9551204819277108,4
