cal_goodput,cal_goodput_per_resource,cal_openout,cal_openout_upper,cal_refine_rate,cal_resource_per_sample,method,q1,q2,qr,resource_budget,route,seed,target_openout,task,threshold
0.21614583333333334,0.7338638373121131,0.0,0.01068617853101598,0.0,0.29453125,opensemcom_progressive,0.00028150678884788735,0.00028150678884788735,1.2001852743372416e-07,0.3,dino_channel_fusion_core,0,0.1,full-open,
0.3194444444444444,,0.041666666666666664,0.06182213131168232,,,dino_detector,,,,0.45,,0,0.1,full-open,0.12184709339557535
0.2925347222222222,,0.0,0.00791781673622036,,,ensemble_detector,,,,0.45,,0,0.1,full-open,0.002406134038552529
0.12065972222222222,,0.041379310344827586,0.07787630527575579,,,deepjscc_pca,,,,0.45,,0,0.1,full-open,0.07965306733186805
0.25,,0.0,0.00925248099691217,,,witt_context_style,,,,0.45,,0,0.1,full-open,0.0008687186966857067
0.20833333333333334,,0.0,0.011082469129291077,,,fixed_refine_all,,,,0.45,,0,0.1,full-open,0.0003166290324439276
0.2907986111111111,,0.002976190476190476,0.013179564488161731,,,opensemcom_receiver_only,,,,0.45,,0,0.1,full-open,0.0003033326796755711
0.2907986111111111,,0.002976190476190476,0.013179564488161731,,,opensemcom_no_channel,,,,0.45,,0,0.1,full-open,0.0003253691647929935
0.3333333333333333,0.8050314465408805,0.04477611940298507,0.06493091685985164,0.0,0.4140625,opensemcom_progressive,0.6495113729587858,0.6495113729587858,3.702290900395129e-07,0.45,trained_receiver_core,0,0.1,full-open,
0.3194444444444444,,0.041666666666666664,0.06182213131168232,,,dino_detector,,,,0.6,,0,0.1,full-open,0.12184709339557535
0.3255208333333333,,0.0234375,0.03979769930840105,,,ensemble_detector,,,,0.6,,0,0.1,full-open,0.17143622165574274
0.12065972222222222,,0.041379310344827586,0.07787630527575579,,,deepjscc_pca,,,,0.6,,0,0.1,full-open,0.07965306733186805
0.3263888888888889,,0.020833333333333332,0.0365352283226017,,,witt_context_style,,,,0.6,,0,0.1,full-open,0.1817727746804797
0.2916666666666667,,0.0,0.007941194533283572,,,fixed_refine_all,,,,0.6,,0,0.1,full-open,0.00225614609481167
0.3289930555555556,,0.013020833333333334,0.02645086813223863,,,opensemcom_receiver_only,,,,0.6,,0,0.1,full-open,0.004812316694136031
0.328125,,0.015625,0.029872063213804416,,,opensemcom_no_channel,,,,0.6,,0,0.1,full-open,0.006257045293007281
0.3333333333333333,0.8050314465408805,0.04477611940298507,0.06493091685985164,0.0,0.4140625,opensemcom_progressive,0.6495113729587858,0.6495113729587858,3.702290900395129e-07,0.6,trained_receiver_core,0,0.1,full-open,
