target_openout,severity,method,backbone,detector_control,seeds,semantic_goodput_mean,semantic_goodput_std,accepted_open_outage_mean,accepted_open_outage_std,coverage_mean,accepted_mean,accepted_known_accuracy_mean,known_id_accuracy_mean,auroc_mean,fpr95_mean
0.02,extreme,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.07942708333333333,0.0005638186222554939,0.008130081300813009,0.0070408569413369,0.080078125,82.0,0.991869918699187,0.9891304347826088,0.9999805622939603,0.0
0.02,extreme,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.080078125,0.0,0.0,0.0,0.080078125,82.0,1.0,1.0,0.9999105865522174,0.0
0.02,extreme,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.08333333333333333,0.005638186222554939,0.003584229390681004,0.006208067410641137,0.08365885416666667,85.66666666666667,0.996415770609319,1.0,0.9998872613049699,0.0
0.02,extreme,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.08333333333333333,0.005638186222554939,0.003584229390681004,0.006208067410641137,0.08365885416666667,85.66666666666667,0.996415770609319,1.0,0.9998872613049699,0.0
0.02,extreme,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.08333333333333333,0.005638186222554939,0.003584229390681004,0.006208067410641137,0.08365885416666667,85.66666666666667,0.996415770609319,1.0,0.9998911488461778,0.0
0.02,extreme,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.07682291666666667,0.005638186222554939,0.0,0.0,0.07682291666666667,78.66666666666667,1.0,1.0,0.9995490452198794,0.0
0.02,extreme,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.08658854166666667,0.005638186222554939,0.007168458781362008,0.006208067410641138,0.08723958333333333,89.33333333333333,0.992831541218638,1.0,0.9998406108104746,0.0
0.02,hard,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.24772135416666666,0.001491723859035104,0.009114583333333334,0.005966895436140416,0.25,256.0,0.9908854166666666,0.9947916666666666,0.9999016655815973,0.0
0.02,hard,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.24837239583333334,0.000563818622255494,0.007802367055771725,1.7550774233633988e-05,0.2503255208333333,256.3333333333333,0.9921976329442282,1.0,0.9998355441623263,0.0
0.02,hard,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.24641927083333334,0.001491723859035104,0.014322916666666666,0.005966895436140416,0.25,256.0,0.9856770833333334,0.9986979166666666,0.9993709988064237,0.0
0.02,hard,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.24641927083333334,0.001491723859035104,0.014322916666666666,0.005966895436140416,0.25,256.0,0.9856770833333334,0.9986979166666666,0.9993709988064237,0.0
