accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
103,103,1.0,0.0,0,0.71875,0.9725748697916666,0.40234375,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.40234375,mild,0.013119876965067133
115,114,0.991304347826087,0.008695652173913044,1,0.71875,0.9725748697916666,0.44921875,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.4453125,mild,0.020383187974053033
128,126,0.984375,0.015625,2,0.71875,0.9725748697916666,0.5,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.4921875,mild,0.029722979575290076
141,139,0.9858156028368794,0.014184397163120567,2,0.71875,0.9725748697916666,0.55078125,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.54296875,mild,0.04899752076411702
154,152,0.987012987012987,0.012987012987012988,2,0.71875,0.9725748697916666,0.6015625,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.59375,mild,0.08597538325955138
166,162,0.9759036144578314,0.024096385542168676,4,0.71875,0.9725748697916666,0.6484375,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.6328125,mild,0.17078908805763265
179,172,0.9608938547486033,0.03910614525139665,7,0.71875,0.9725748697916666,0.69921875,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.671875,mild,0.2285821857563648
192,180,0.9375,0.0625,12,0.71875,0.9725748697916666,0.75,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.703125,mild,0.32957053411234655
205,184,0.8975609756097561,0.1024390243902439,21,0.71875,0.9725748697916666,0.80078125,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.71875,mild,0.5056563477593031
217,184,0.847926267281106,0.15207373271889402,33,0.71875,0.9725748697916666,0.84765625,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.71875,mild,0.6522016584415573
230,184,0.8,0.2,46,0.71875,0.9725748697916666,0.8984375,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.71875,mild,0.7351798988018317
243,184,0.757201646090535,0.24279835390946503,59,0.71875,0.9725748697916666,0.94921875,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.71875,mild,0.7952146676489931
256,184,0.71875,0.28125,72,0.71875,0.9725748697916666,1.0,0.13541666666666666,0.9583333333333334,energy,0.25,0,0.71875,mild,0.9613145626205305
13,13,1.0,0.0,0,0.71875,0.9999186197916666,0.05078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.05078125,mild,0.0
13,13,1.0,0.0,0,0.71875,0.9999186197916666,0.05078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.05078125,mild,0.00011777288838253805
26,26,1.0,0.0,0,0.71875,0.9999186197916666,0.1015625,0.0,0.9583333333333334,mahalanobis,0.25,0,0.1015625,mild,0.00220241991641255
