accuracy,adaptation_harm_rate,auroc_ood,calibration_samples,certified_accept_rate,coverage,dataset_manifest,decision_accept,decision_semantic-HARQ,evaluated_samples,fpr95,name,open_semantic_outage,open_semantic_risk,open_set_f1,prediction_set_size,regime,risk_latency_product,risk_per_joule,samples,seed,semantic_goodput,semantic_outage,users
0.16145833333333337,0.0,0.5,640,0.0,0.8567708333333334,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,384,,384,1.0,channel-open_full_604559,0.8385416666666666,1.0718350969092187,0.0,5.09375,channel-open,1.9293031744365876,0.0016419042538437754,20000,0,0.05381944444444445,0.8385416666666666,4
0.0,0.0,0.5,640,0.0,0.0,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,3264,,3264,0.0,class-open_full_604559,1.0,5.059500000000001,0.6666666666666666,4.901348039215686,class-open,9.107100000000544,0.0009118187716263529,20000,0,0.0,1.0,4
0.16666666666666663,0.0,0.5,640,0.0,0.8098958333333334,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,384,,384,1.0,closed-id_full_604559,0.8333333333333334,1.1039797134224283,0.0,4.893229166666667,closed-id,1.9871634841603647,0.0016911453943358242,20000,0,0.05555555555555555,0.8333333333333334,4
0.02140883977900554,0.0,0.5550155549657938,640,0.0,0.12062615101289134,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,3840,504,4344,0.9565972222222222,full-open_full_604559,0.97578125,3.9245087575824997,0.6454545454545455,5.394567219152854,full-open,7.519445509003831,0.0005138944004796215,20000,0,0.007136279926335175,0.9785911602209945,4
0.15885416666666663,0.0,0.5,640,0.0,0.8072916666666666,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,384,,384,1.0,resource-open_full_604559,0.8411458333333334,1.1102944190113087,0.0,4.9140625,resource-open,1.9985299542203492,0.0017008186565736923,20000,0,0.05295138888888889,0.8411458333333334,4
0.07392026578073085,0.0,0.5,640,0.0,0.9667774086378738,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,1204,,1204,1.0,source-open_full_604559,0.9260797342192691,2.739914804030082,0.0,5.810631229235881,source-open,4.931846647254092,0.0013386333809019104,20000,0,0.024640088593576966,0.9260797342192691,4
0.10307692307692307,0.0,0.5,640,0.0,0.6,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real.csv,1300,,1300,1.0,task-open_full_604559,0.8969230769230769,3.2215060906440285,0.0,5.6523076923076925,task-open,5.798710963159234,0.0014576950636398178,20000,0,0.03435897435897436,0.8969230769230769,4
