coverage,goodput_proxy,run,selected,selected_open,selected_open_outage,selected_precision,threshold
0.00030120481927710846,0.0,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,1,0,1.0,0.0,0.2742473816230476
0.010240963855421687,0.002108433734939759,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,34,12,0.7941176470588235,0.20588235294117646,0.3240702223072481
0.020180722891566263,0.0030120481927710845,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,67,21,0.8507462686567164,0.14925373134328357,0.3498297711233655
0.030120481927710843,0.004216867469879518,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,100,35,0.86,0.14,0.37369037592156673
0.04006024096385542,0.004819277108433735,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,133,62,0.8796992481203008,0.12030075187969924,0.3859418072485553
0.05,0.005421686746987952,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,166,88,0.891566265060241,0.10843373493975904,0.39436804318940505
0.060240963855421686,0.00572289156626506,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,200,117,0.905,0.095,0.40384603473214387
0.07018072289156627,0.006024096385542169,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,233,144,0.9141630901287554,0.08583690987124463,0.4132184748873039
0.08012048192771085,0.006626506024096385,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,266,171,0.9172932330827067,0.08270676691729323,0.418640404455232
0.09006024096385543,0.007228915662650603,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,299,200,0.919732441471572,0.0802675585284281,0.4244897248247966
0.1,0.00783132530120482,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,332,227,0.9216867469879518,0.0783132530120482,0.4306056251895625
0.11024096385542169,0.008433734939759036,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,366,260,0.9289617486338798,0.07650273224043716,0.4351352679930368
0.12018072289156627,0.008734939759036145,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,399,289,0.9323308270676691,0.07268170426065163,0.4409809280101792
0.13012048192771083,0.009036144578313253,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,432,319,0.9351851851851852,0.06944444444444445,0.44549419445349253
0.14006024096385541,0.009036144578313253,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,465,350,0.9397849462365592,0.06451612903225806,0.4503076393463606
0.15,0.009337349397590362,full-open_dinov3_unknown_fullopen_login_seed0_login_20260617203153,498,381,0.9437751004016064,0.06224899598393574,0.45630879638017985
