name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
source-open_dinov3_vitb16_seed0_605094,source-open,0,20000,1588,384,4,0.7237119574143505,0.6171284634760705,0.0,0.38287153652392947,0.1574307304785894,0.1574307304785894,0.0,0.0002559909297210435,2.0309508608447153,0.1111111111111111,0.0,0.9863605689368771,0.09114583333333333,0.7947947947947948,1338,245,5
