name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_accept,decision_reject/open
closed-id-rayleigh-20db_17244313,closed-id,0,384,384,640,4,0.2800324069988471,0.1015625,0.0436046511627907,0.8984375,0.9270833333333334,1.0677083333333333,0.2175925925925926,344.0,329.0,399.9999999999999,1.0416666666666663,1.1627906976744182,1.2158054711246198,0.8225000000000002,770.1000000000001,2.0054687500000004,2.3407294832826753,0.42721724451369947,414.0,1.078125,0.00021474877837334913,1303.9999999999993,3.3958333333333317,0.9626113990585377,1320.000000000001,3.437500000000002,411.9999999999998,1.072916666666666,1192.0,3.1041666666666665,120.0,0.3125,0.10416666666666667,504.0,1.3125,80.0,0.20833333333333334,0.10416666666666667,0.10416666666666667,0.5217391304347826,0.0,0.5,1.0,0.0,344,40
