name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
source-open_dinov3_vitb16_calrisk_seed1_605097,source-open,1,20000,1588,384,4,0.7008951302746207,0.4817380352644836,0.004291845493562232,0.5182619647355164,0.16435768261964737,0.16876574307304787,0.06773722627737226,0.0002584326279542159,1.8636395453851635,0.21212121212121213,0.0,0.9705646975359912,0.21875,0.7927927927927928,1327,233,12,16
