name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
full-open_dinov3_vitb16_repetition_seed2_605143,full-open,2,20000,4344,384,4,0.8389671209115782,0.9684622467771639,0.0,0.03153775322283614,0.12246777163904236,5.452808471454881,0.0,6.318237157145598e-05,3.368422089276896,0.0,0.0,0.9661543823653199,0.2421875,0.7084148727984345,3729,428,187
