name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
channel-open_dinov3_vitb16_seed2_605094,channel-open,2,20000,384,384,4,0.31789851351056425,0.08072916666666667,0.0,0.9192708333333334,0.8307291666666666,0.8463541666666666,0.0,0.0003896770207288091,0.9199188234711888,0.0,0.0,0.5,1.0,0.0,59,290,35
