name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
class-open_dinov3_vitb16_strict_seed2_605112,class-open,2,20000,3648,384,4,0.8595635093042181,0.9057017543859649,0.0,0.0942982456140351,0.06990131578947369,0.07264254385964912,0.020808482438701127,0.00013740704477656414,2.3735545654125585,0.022026431718061675,0.0,0.9915308734170751,0.049479166666666664,0.7169811320754718,3391,157,92,8
