name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open,decision_accept
resource-open_clip_full_16837813,resource-open,0,20000,384,640,4,0.35792861852530616,0.15104166666666666,0.03333333333333333,0.8489583333333334,0.8541666666666666,1.0104166666666667,0.06766666666666667,210.0,203.0,537.5999999999962,1.39999999999999,2.559999999999982,2.6482758620689464,0.37760416666666935,1091.42,2.8422395833333334,5.376453201970444,0.18599622510124425,730.0,1.9010416666666667,0.00021054624619135662,1699.9999999999995,4.427083333333332,1.677790399337373,1800.0000000000005,4.687500000000001,675.9999999999998,1.760416666666666,1000.0,2.6041666666666665,616.0,1.6041666666666667,0.6380208333333334,1000.0,2.6041666666666665,1000.0,2.6041666666666665,1.0,0.4296875,0.0,0.0,0.5,1.0,0.0,174,210
