name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open
source-open_clip_full_16629838,source-open,0,20000,1088,640,4,0.6091981005998163,0.6544117647058824,0.0,0.34558823529411764,0.26746323529411764,0.3897058823529412,0.0,0.0,0.0,1523.2000000000207,1.400000000000019,0.0,0.0,0.0,2503.5300000000007,2.301038602941177,0.0,0.0,1879.0,1.7270220588235294,0.00017261648549241662,3529.1999999998816,3.243749999999891,2.092326711692522,3736.800000000116,3.4345588235295184,1839.5999999999538,1.6908088235293692,2076.0,1.9080882352941178,988.0,0.9080882352941176,0.3161764705882353,2076.0,1.9080882352941178,2076.0,1.9080882352941178,1.0,0.29044117647058826,0.19402985074626866,0.0,0.999807646780303,0.0,0.8717948717948718,1088
