name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_accept
full-open_604385,full-open,0,512,512,256,4,2.7785652100765965,0.904296875,0.904296875,0.095703125,0.50390625,5.302734375,0.031901041666666664,0.0031922853976063576,5.00141737813783,0.0,0.0,0.4895703611457036,0.9315068493150684,0.4327731092436975,512
