name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
task-open_dinov3_vitb16_strict_seed0_605112,task-open,0,20000,1428,384,4,0.7031910638499109,0.6953781512605042,0.0,0.3046218487394958,0.17296918767507002,0.17366946778711484,0.04872539528880284,0.0002834190737374202,1.9019644012702812,0.1348314606741573,0.0,1.0,0.0,0.8122866894197952,1181,151,92,4
