name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
resource-open_clip_vitb32_3seed_seed2_605175,resource-open,2,20000,384,640,4,0.28260897263920604,0.109375,0.016891891891891893,0.890625,0.8619791666666666,0.9140625,0.26575342465753427,0.000412387235720422,0.5984833764328152,0.391304347826087,0.0,0.5,1.0,0.0,33,296,24,31
