name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open,decision_accept
source-open_clip_full_16837813,source-open,0,20000,1088,640,4,0.5690529439204605,0.6819852941176471,0.010638297872340425,0.3180147058823529,0.27297794117647056,0.7518382352941176,0.03473389355742297,188.0,186.0,1523.2000000000207,1.400000000000019,8.10212765957458,8.189247311828069,0.12211134453781346,2277.2775000000006,2.0930859375000006,12.243427419354841,0.08167647552834469,1806.25,1.66015625,0.00018752774556614823,3034.4999999999127,2.7890624999999196,1.6804844750151569,3213.00000000009,2.9531250000000826,1810.4999999999586,1.664062499999962,1785.0,1.640625,697.0,0.640625,0.2610294117647059,1785.0,1.640625,1785.0,1.640625,1.0,0.16544117647058823,0.16417910447761194,0.0,0.9998372395833334,0.0,0.8717948717948718,900,188
