name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_accept
resource-open_full_604559,resource-open,0,20000,384,640,4,1.1102944190113087,0.8411458333333334,0.8411458333333334,0.15885416666666663,0.8072916666666666,4.9140625,0.05295138888888889,0.0017008186565736923,1.9985299542203492,0.0,0.0,0.5,1.0,0.0,384
