name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
task-open_dinov3_vitb16_seed2_605094,task-open,2,20000,1428,384,4,0.6909081601790747,0.6589635854341737,0.0,0.34103641456582634,0.17857142857142858,0.1792717086834734,0.0,0.00027035066527589577,1.9393811409396886,0.10112359550561797,0.0,0.9977475454980843,0.020833333333333332,0.8122866894197952,1172,246,10
