name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
resource-open_dinov3_vitb16_safety_seed1_605102,resource-open,1,20000,384,384,4,0.40569774713420914,0.09635416666666667,0.0,0.9036458333333334,0.7135416666666666,0.7161458333333334,0.24,0.0006102553356411073,0.8897881318657002,0.2608695652173913,0.0,0.5,1.0,0.0,109,246,18,11
