name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
closed-id_clip_full_604990,closed-id,0,20000,384,640,4,0.36066606296640663,0.17447916666666666,0.0035087719298245615,0.8255208333333334,0.7604166666666666,0.7682291666666666,0.2686849574266793,0.0005474591119708649,0.7496970090098546,0.13043478260869565,0.0,0.5,1.0,0.0,89,285,6,4
