name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
source-open_clip_vitb32_3seed_seed0_605175,source-open,0,20000,1588,640,4,0.6376357077776132,0.6832493702770781,0.0036496350364963502,0.3167506297229219,0.2172544080604534,0.6328715365239295,0.0781563126252505,0.00023317330058422492,1.6862011279857574,0.13131313131313133,0.0,1.0,0.0,0.7947947947947948,1259,274,43,12
