name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
source-open_dinov3_vitb16_domain_seed2_605099,source-open,2,20000,1588,384,4,0.704732821627694,0.5831234256926953,0.0,0.41687657430730474,0.16309823677581864,0.16435768261964737,0.06744525547445256,0.00025960834805411573,1.8760626764162445,0.1414141414141414,0.0,1.0,0.0,0.7947947947947948,1329,231,18,10
