name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open
channel_open_sionna_more_refine_16946140,channel-open,0,384,384,256,4,0.567717215665014,0.09635416666666667,0.0,0.9036458333333334,0.9973958333333334,5.994791666666667,0.0,0.0,0.0,502.19999999999715,1.3078124999999925,0.0,0.0,0.0,1796.1649999999995,4.677513020833332,0.0,0.0,773.5,2.0143229166666665,0.00016617167400811124,3416.4500000000144,8.89700520833337,5.325010071307914,3601.799999999985,9.379687499999962,658.0000000000003,1.7135416666666676,2119.0,5.518229166666667,1558.0,4.057291666666667,0.8072916666666666,1942.0,5.057291666666667,1248.0,3.25,0.7317708333333334,0.6197916666666666,0.0,0.0,0.5,1.0,0.0,384
