name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
resource-open_dinov3_vitb16_ablate_full_seed0_605215,resource-open,0,20000,384,384,4,0.45385387925924664,0.07552083333333333,0.0,0.9244791666666666,0.6927083333333334,0.6927083333333334,0.15272373540856032,0.0006300900725520545,1.1230519689378469,0.043478260869565216,0.0,0.5,1.0,0.0,118,157,103,6
