name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
task-open_dinov3_vitb16_ablate_fixed_scheduler_seed0_605215,task-open,0,20000,1428,384,4,0.9296402736332188,0.7009803921568627,0.0,0.2990196078431373,0.04551820728291316,0.0469187675070028,0.01202335967021642,0.0006382700127931471,1.8605825644564,0.1348314606741573,0.0,1.0,0.0,0.8122866894197952,1363,35,10,20
