name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
resource-open_dinov3_vitb16_seed2_605094,resource-open,2,20000,384,384,4,0.45388309874145677,0.1015625,0.0,0.8984375,0.7005208333333334,0.7005208333333334,0.0,0.0005739543484338069,1.2886024850206577,0.08695652173913043,0.0,0.5,1.0,0.0,115,261,8
